row_id,task,module,block,hook,spatial_region,imagined_timestep,task_variable,linear_score,nonlinear_gain,best_coordinate_frame,geometry,cross_trajectory_stability,regime_dependence,causal_patch_effect,specificity,manifold_distance,recommended_operator,field_status,sources
reach-wall/encoder/block-3/spatial-mean/wall_signed_distance,reach-wall,encoder,3,block_residual_output,mean_of_256_spatial_tokens,,wall_signed_distance,"{""metric"": ""r2"", ""score"": 0.9533717330240116, ""time_baseline"": 0.14228076564542247, ""delta_vs_time"": 0.8110909673785891}",,,"{""participation_ratio"": 5.004015000759506, ""top10_variance_fraction"": 0.7490004481073486, ""adjacent_timestep_cosine_mean"": 0.9989497715581186}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[71]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.wall_signed_distance.rows.layer=3""}]"
reach-wall/encoder/block-4/spatial-mean/action_chunk_frobenius_magnitude,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,action_chunk_frobenius_magnitude,"{""metric"": ""r2"", ""score"": 0.5077030564409821, ""time_baseline"": 0.4725658231754639, ""delta_vs_time"": 0.03513723326551821}","{""knn_score"": 0.463268820091602, ""linear_score"": 0.5077030564409821, ""nonlinear_gain"": -0.04443423634938015}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[99]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[15]""}]"
reach-wall/encoder/block-4/spatial-mean/action_dx,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,action_dx,"{""metric"": ""r2"", ""score"": -0.04267016899703213, ""time_baseline"": 0.0033910809446688894, ""delta_vs_time"": -0.04606124994170102}","{""knn_score"": 0.001528540078868712, ""linear_score"": -0.04267016899703213, ""nonlinear_gain"": 0.044198709075900844}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[96]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[12]""}]"
reach-wall/encoder/block-4/spatial-mean/action_dy,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,action_dy,"{""metric"": ""r2"", ""score"": 0.6211067493328652, ""time_baseline"": 0.6287213192564175, ""delta_vs_time"": -0.00761456992355225}","{""knn_score"": 0.6045107056145507, ""linear_score"": 0.6211067493328652, ""nonlinear_gain"": -0.01659604371831458}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[97]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[13]""}]"
reach-wall/encoder/block-4/spatial-mean/action_dz,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,action_dz,"{""metric"": ""r2"", ""score"": 0.018832928041682906, ""time_baseline"": 0.02788791500905774, ""delta_vs_time"": -0.009054986967374834}","{""knn_score"": 0.047194136940221565, ""linear_score"": 0.018832928041682906, ""nonlinear_gain"": 0.02836120889853866}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[98]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[14]""}]"
reach-wall/encoder/block-4/spatial-mean/cumulative_progress,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,cumulative_progress,"{""metric"": ""r2"", ""score"": 0.9443536765337549, ""time_baseline"": 0.9222151817810877, ""delta_vs_time"": 0.02213849475266716}","{""knn_score"": 0.8126318042803683, ""linear_score"": 0.9443536765337549, ""nonlinear_gain"": -0.1317218722533866}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[85]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.progress.rows.layer=4""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[1]""}]"
reach-wall/encoder/block-4/spatial-mean/expert_detour_gate,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,expert_detour_gate,"{""metric"": ""auroc"", ""score"": 0.9985040425872559, ""time_baseline"": 0.978149765850144, ""delta_vs_time"": 0.020354276737111876}","{""knn_score"": 0.996383623018732, ""linear_score"": 0.9985040425872559, ""nonlinear_gain"": -0.0021204195685239347}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[95]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[11]""}]"
reach-wall/encoder/block-4/spatial-mean/goal_distance,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,goal_distance,"{""metric"": ""r2"", ""score"": 0.9275321703450324, ""time_baseline"": 0.908897827090231, ""delta_vs_time"": 0.0186343432548014}","{""knn_score"": 0.7969534896259469, ""linear_score"": 0.9275321703450324, ""nonlinear_gain"": -0.13057868071908552}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[84]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[0]""}]"
reach-wall/encoder/block-4/spatial-mean/goal_vector_x,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_x,"{""metric"": ""r2"", ""score"": 0.009244309706637477, ""time_baseline"": 0.08054582471970773, ""delta_vs_time"": -0.07130151501307025}","{""knn_score"": 0.07039419192760121, ""linear_score"": 0.009244309706637477, ""nonlinear_gain"": 0.061149882220963736}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[89]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[5]""}]"
reach-wall/encoder/block-4/spatial-mean/goal_vector_y,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_y,"{""metric"": ""r2"", ""score"": 0.9626469083263879, ""time_baseline"": 0.9568517433439947, ""delta_vs_time"": 0.005795164982393186}","{""knn_score"": 0.8425274384611182, ""linear_score"": 0.9626469083263879, ""nonlinear_gain"": -0.12011946986526967}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[90]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[6]""}]"
reach-wall/encoder/block-4/spatial-mean/goal_vector_z,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_z,"{""metric"": ""r2"", ""score"": 0.2835284585651907, ""time_baseline"": 0.044334510544640326, ""delta_vs_time"": 0.23919394802055038}","{""knn_score"": 0.2564375124710728, ""linear_score"": 0.2835284585651907, ""nonlinear_gain"": -0.027090946094117885}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[91]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[7]""}]"
reach-wall/encoder/block-4/spatial-mean/goal_xz_direction,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,goal_xz_direction,"{""metric"": ""r2"", ""score"": 0.23241886169195503, ""time_baseline"": null, ""delta_vs_time"": null}",,,,,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""pending_measurement"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.goal_xz_direction.rows.layer=4""}]"
reach-wall/encoder/block-4/spatial-mean/hand_to_goal_segment_intersects_wall,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,hand_to_goal_segment_intersects_wall,"{""metric"": ""auroc"", ""score"": 0.9846603704193533, ""time_baseline"": 0.9019247457737662, ""delta_vs_time"": 0.08273562464558704}","{""knn_score"": 0.9691341361561971, ""linear_score"": 0.9846603704193533, ""nonlinear_gain"": -0.015526234263156136}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[94]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[10]""}]"
reach-wall/encoder/block-4/spatial-mean/hand_x,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,hand_x,"{""metric"": ""r2"", ""score"": 0.7839184930260891, ""time_baseline"": 0.058067306134002794, ""delta_vs_time"": 0.7258511868920863}","{""knn_score"": 0.5044065909613182, ""linear_score"": 0.7839184930260891, ""nonlinear_gain"": -0.27951190206477083}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[86]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[2]""}]"
reach-wall/encoder/block-4/spatial-mean/hand_y,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,hand_y,"{""metric"": ""r2"", ""score"": 0.9905243692829944, ""time_baseline"": 0.9772521653309317, ""delta_vs_time"": 0.013272203952062633}","{""knn_score"": 0.8663134777441324, ""linear_score"": 0.9905243692829944, ""nonlinear_gain"": -0.124210891538862}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[87]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[3]""}]"
reach-wall/encoder/block-4/spatial-mean/hand_z,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,hand_z,"{""metric"": ""r2"", ""score"": 0.9911423148326575, ""time_baseline"": 0.00804356141242546, ""delta_vs_time"": 0.983098753420232}","{""knn_score"": 0.8264851066208394, ""linear_score"": 0.9911423148326575, ""nonlinear_gain"": -0.16465720821181806}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[88]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[4]""}]"
reach-wall/encoder/block-4/spatial-mean/height_above_wall_top,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,height_above_wall_top,"{""metric"": ""r2"", ""score"": 0.9911423145026885, ""time_baseline"": 0.008043558955029284, ""delta_vs_time"": 0.9830987555476592}","{""knn_score"": 0.826485105349019, ""linear_score"": 0.9911423145026885, ""nonlinear_gain"": -0.16465720915366955}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[93]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[9]""}]"
reach-wall/encoder/block-4/spatial-mean/realized_dx,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,realized_dx,"{""metric"": ""r2"", ""score"": -0.03933983862508139, ""time_baseline"": 0.005340828654275098, ""delta_vs_time"": -0.04468066727935649}","{""knn_score"": 0.003605047376885606, ""linear_score"": -0.03933983862508139, ""nonlinear_gain"": 0.042944886001967}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[100]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[16]""}]"
reach-wall/encoder/block-4/spatial-mean/realized_dy,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,realized_dy,"{""metric"": ""r2"", ""score"": 0.853188054179312, ""time_baseline"": 0.7938417819030151, ""delta_vs_time"": 0.05934627227629685}","{""knn_score"": 0.8039911686469173, ""linear_score"": 0.853188054179312, ""nonlinear_gain"": -0.04919688553239465}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[101]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[17]""}]"
reach-wall/encoder/block-4/spatial-mean/realized_dz,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,realized_dz,"{""metric"": ""r2"", ""score"": 0.10455075576707162, ""time_baseline"": 0.07117442644816807, ""delta_vs_time"": 0.03337632931890355}","{""knn_score"": 0.13859436248591694, ""linear_score"": 0.10455075576707162, ""nonlinear_gain"": 0.03404360671884532}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[102]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[18]""}]"
reach-wall/encoder/block-4/spatial-mean/realized_hand_delta_magnitude,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,realized_hand_delta_magnitude,"{""metric"": ""r2"", ""score"": 0.7077047442964883, ""time_baseline"": 0.6130267917023396, ""delta_vs_time"": 0.09467795259414868}","{""knn_score"": 0.6839286730689063, ""linear_score"": 0.7077047442964883, ""nonlinear_gain"": -0.023776071227582074}",,"{""participation_ratio"": 4.319770280031111, ""top10_variance_fraction"": 0.76495673509313, ""adjacent_timestep_cosine_mean"": 0.9989860851476156}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[103]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.motion_magnitude.rows.layer=4""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[19]""}]"
reach-wall/encoder/block-4/spatial-mean/realized_xz_direction,reach-wall,encoder,4,block_residual_output,mean_of_256_spatial_tokens,,realized_xz_direction,"{""metric"": ""r2"", ""score"": 0.001716930900906289, ""time_baseline"": null, ""delta_vs_time"": null}",,,,,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""pending_measurement"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.realized_xz_direction.rows.layer=4""}]"
