task,episode,iteration,compact_array_recalculation,proposal_entropy_nats,proposal_std_mean,best_cost,best_runnerup_margin,elite_boundary_margin
reach,17,3,True,144.37010697160594,0.8779962062835693,1.4320682287216187,0.04623675346374512,0.00028252601623535156
reach,17,4,True,136.75743734087774,0.8392978310585022,1.1426705121994019,0.02891361713409424,0.00946033000946045
reach,17,5,True,127.72044353066768,0.7966321706771851,1.0582047700881958,0.004487514495849609,9.1552734375e-05
reach,17,6,True,121.47393091188562,0.7657190561294556,0.9540635943412781,0.006808817386627197,0.0017147064208984375
reach,17,7,True,108.49094294345284,0.7108965516090393,0.831801176071167,0.006171107292175293,0.0016234517097473145
reach,17,8,True,99.86858339136964,0.6804908514022827,0.7514877915382385,0.0054312944412231445,0.001503288745880127
reach,17,9,True,97.441268781227,0.6906712055206299,0.6878181099891663,0.0015611648559570312,0.0011348724365234375
reach,17,10,True,90.70628309106812,0.6654136180877686,0.6543674468994141,0.006439387798309326,0.0023572444915771484
reach,17,11,True,73.44830889424207,0.58817058801651,0.6403977870941162,0.0006703734397888184,0.002320230007171631
reach,17,12,True,59.295625874941194,0.5310577154159546,0.6209545731544495,0.008030235767364502,0.00010412931442260742
reach,17,13,True,45.54103021240647,0.47514617443084717,0.6148865818977356,0.0021649599075317383,4.494190216064453e-05
reach,17,14,True,26.29820881392336,0.4054647982120514,0.599840521812439,0.00012856721878051758,0.0003377199172973633
reach,18,0,True,170.2726239845607,1.0,2.1079068183898926,0.2538630962371826,0.0006566047668457031
reach,18,1,True,163.62175165118592,0.9679213166236877,1.845700740814209,0.012612223625183105,0.00167083740234375
reach,18,2,True,153.24550011528112,0.9064525365829468,1.6592228412628174,0.01795172691345215,0.0018093585968017578
reach,18,3,True,143.3302849484137,0.8643385767936707,1.1650190353393555,0.09669530391693115,0.010519742965698242
reach,18,4,True,138.53099832115004,0.8521117568016052,1.0676339864730835,0.0059882402420043945,0.0015032291412353516
reach,18,5,True,130.56230814845304,0.8155552744865417,0.9072157144546509,0.06751596927642822,0.004495024681091309
reach,18,6,True,123.10187115611652,0.7862558364868164,0.877312183380127,0.006123840808868408,0.0018796324729919434
reach,18,7,True,115.16438362143826,0.7476621866226196,0.8294211626052856,0.0040201544761657715,0.0012170076370239258
reach,18,8,True,105.0844381827925,0.6908167004585266,0.7913141250610352,0.011270225048065186,0.0006978511810302734
reach,18,9,True,99.3185634100889,0.6609998941421509,0.7641057968139648,0.01577746868133545,0.00044798851013183594
reach,18,10,True,88.66461413349442,0.6132287383079529,0.7173157334327698,0.030947446823120117,0.002364814281463623
reach,18,11,True,79.03876590818116,0.5606518983840942,0.7181128263473511,0.0065901875495910645,0.000399172306060791
reach,18,12,True,65.12958292901817,0.521682620048523,0.7051412463188171,0.0039885640144348145,0.0008234381675720215
reach,18,13,True,51.2265048167916,0.4770026206970215,0.6911531686782837,0.00447392463684082,0.0009214878082275391
reach,18,14,True,34.80129939351835,0.4237785041332245,0.6850268840789795,0.0030373334884643555,0.0003871321678161621
reach,19,0,True,170.2726239845607,1.0,2.499528408050537,0.003436565399169922,0.0013561248779296875
reach,19,1,True,161.7625782130052,0.959814727306366,2.189490795135498,0.028070688247680664,0.03999662399291992
reach,19,2,True,156.161505605338,0.9347318410873413,1.8518530130386353,0.07556724548339844,0.004643440246582031
reach,19,3,True,148.71217444815593,0.904281735420227,1.6328707933425903,0.015836238861083984,0.006338953971862793
reach,19,4,True,139.11408334704393,0.85959792137146,1.4489115476608276,0.02358400821685791,1.7642974853515625e-05
reach,19,5,True,131.58143400163968,0.8211477994918823,1.2713377475738525,0.00017249584197998047,0.00013113021850585938
reach,19,6,True,123.75022985743749,0.791607677936554,1.169449806213379,0.005380511283874512,0.0030105113983154297
reach,19,7,True,114.3018757800024,0.7495033144950867,1.104283332824707,0.017567753791809082,0.0025817155838012695
reach,19,8,True,104.77193847325745,0.7036697864532471,1.0756253004074097,0.013546586036682129,0.0015292167663574219
reach,19,9,True,95.21571010855746,0.6567501425743103,1.0675767660140991,0.0031757354736328125,0.0018924474716186523
reach,19,10,True,86.52702283933621,0.6043294668197632,1.034066081047058,0.004986166954040527,0.00016200542449951172
reach,19,11,True,79.12797480338769,0.5938975811004639,1.013424277305603,0.011611342430114746,0.0004385709762573242
reach,19,12,True,72.57978386116756,0.5650219321250916,1.0102486610412598,0.0013142824172973633,0.0003409385681152344
reach,19,13,True,60.706221153467254,0.5156458020210266,0.9962407350540161,0.0033805370330810547,2.7298927307128906e-05
reach,19,14,True,51.811016077605046,0.4826219379901886,0.9870371222496033,0.0008544921875,0.00017958879470825195
reach,20,0,True,170.2726239845607,1.0,2.5112037658691406,0.047879695892333984,9.059906005859375e-06
reach,20,1,True,170.08935244120175,1.0251266956329346,2.046635389328003,0.013904333114624023,0.0016086101531982422
reach,20,2,True,164.9247986218412,1.0192325115203857,1.4793987274169922,0.07993316650390625,0.013348102569580078
reach,20,3,True,160.01596674831504,1.0077176094055176,1.2695808410644531,0.08538377285003662,0.005952239036560059
reach,20,4,True,144.8664655719613,0.9100539684295654,1.0777167081832886,0.01182091236114502,0.0011199712753295898
reach,20,5,True,135.0250298654252,0.8633714914321899,0.8813567757606506,0.0018185973167419434,0.0011096596717834473
reach,20,6,True,122.22899253847132,0.801556408405304,0.8255742788314819,0.011873304843902588,0.0030477046966552734
reach,20,7,True,116.37079615124475,0.7567698359489441,0.7469109296798706,0.025770366191864014,0.0026202797889709473
reach,20,8,True,103.73426157948026,0.708846926689148,0.6467427015304565,0.05206012725830078,0.00017207860946655273
reach,20,9,True,94.97835052814855,0.66878741979599,0.6639602184295654,0.0030678510665893555,0.0038200020790100098
reach,20,10,True,84.92029594054478,0.6326230764389038,0.609405517578125,0.006201207637786865,0.0009434819221496582
reach,20,11,True,79.61281834991382,0.6252284646034241,0.5787409543991089,0.008347630500793457,0.0007039904594421387
reach,20,12,True,72.67669785948847,0.6042249202728271,0.5609481334686279,0.0011314749717712402,0.0004749894142150879
reach,20,13,True,59.720460697433516,0.5227115750312805,0.5441043972969055,0.002276599407196045,0.0012136101722717285
reach,20,14,True,40.15082227121134,0.4437776803970337,0.5299937725067139,0.0036098361015319824,4.6133995056152344e-05
reach,21,0,True,170.2726239845607,1.0,2.2887346744537354,0.05610489845275879,0.0013887882232666016
reach,21,1,True,154.21333526722208,0.8978087902069092,1.8529285192489624,0.02149677276611328,0.0048313140869140625
reach,21,2,True,146.20691680661787,0.8672148585319519,1.4798294305801392,0.02374255657196045,0.0008918046951293945
reach,21,3,True,138.0616529411169,0.8354943990707397,1.0833518505096436,0.049272894859313965,0.0009191036224365234
reach,21,4,True,128.996857819069,0.7881600856781006,0.7707636952400208,0.04176253080368042,0.006734013557434082
reach,21,5,True,122.76889005836426,0.7657654285430908,0.6667506694793701,0.02279984951019287,8.976459503173828e-05
reach,21,6,True,112.30636894590324,0.7115364670753479,0.5733116865158081,0.0092429518699646,0.0026838183403015137
reach,21,7,True,104.40229836222272,0.6693401336669922,0.5161470770835876,0.010705769062042236,0.0003959536552429199
reach,21,8,True,95.35958676389357,0.6445155739784241,0.47428083419799805,0.004040420055389404,0.0024606287479400635
reach,21,9,True,83.99832481073452,0.5870987176895142,0.4436066448688507,0.005172252655029297,0.00012201070785522461
reach,21,10,True,74.96775833983763,0.5487756729125977,0.4297090470790863,0.0011368989944458008,0.00029417872428894043
reach,21,11,True,73.20377594988679,0.5336079001426697,0.42073068022727966,0.0065025389194488525,0.001697629690170288
reach,21,12,True,63.02793537688373,0.5085434317588806,0.40786683559417725,0.0021113455295562744,0.001128554344177246
reach,21,13,True,55.669614773400056,0.47342076897621155,0.3988504707813263,0.0059702396392822266,8.463859558105469e-06
reach,21,14,True,51.229956968363574,0.46701934933662415,0.39751937985420227,7.730722427368164e-05,0.00036913156509399414
reach,22,0,True,170.2726239845607,1.0,2.5252256393432617,0.07497549057006836,0.0009000301361083984
reach,22,1,True,163.75851968416293,0.973891019821167,2.3228204250335693,0.016436100006103516,0.010839462280273438
reach,22,2,True,158.25774402232275,0.9659825563430786,1.86576509475708,0.016225695610046387,0.006740093231201172
reach,22,3,True,149.03293393869666,0.9174149036407471,1.6145451068878174,0.050856828689575195,0.0015739202499389648
reach,22,4,True,145.69478249174418,0.9190236330032349,1.3219045400619507,0.023929595947265625,0.0025147199630737305
reach,22,5,True,136.50466006928409,0.8738827109336853,1.2650995254516602,0.005182504653930664,2.4318695068359375e-05
reach,22,6,True,129.10162838954088,0.8442638516426086,1.2171450853347778,0.0044945478439331055,0.010655760765075684
reach,22,7,True,119.68066293612758,0.7936475276947021,1.0902734994888306,0.003417372703552246,0.002987980842590332
reach,22,8,True,110.88118475330758,0.7472830414772034,1.0389797687530518,0.005241870880126953,0.0013887882232666016
reach,22,9,True,101.23913134557829,0.7155138850212097,0.9915584921836853,0.02738732099533081,0.0008788108825683594
reach,22,10,True,87.67445763648531,0.6410563588142395,0.9621735215187073,0.008506536483764648,0.0038949251174926758
reach,22,11,True,79.6528827845602,0.6116248369216919,0.9186826348304749,0.01608330011367798,0.00042235851287841797
reach,22,12,True,69.0900153590714,0.5586739182472229,0.8829774260520935,0.01611107587814331,0.0004832148551940918
reach,22,13,True,53.7145730656112,0.4944602847099304,0.8769749402999878,0.0022430419921875,0.0001010894775390625
reach,22,14,True,43.14653846142187,0.46445950865745544,0.8488152623176575,0.0074481964111328125,9.995698928833008e-05
reach,23,0,True,170.2726239845607,1.0,1.6949836015701294,0.0679938793182373,0.008980035781860352
reach,23,1,True,165.1229472988716,0.9875175952911377,1.1080344915390015,0.13448357582092285,0.010327458381652832
reach,23,2,True,156.5071910985675,0.9647826552391052,0.39721211791038513,0.10587301850318909,0.0280914306640625
reach,23,3,True,150.9561063854381,0.9459809064865112,0.3468520939350128,0.014285236597061157,0.0013783574104309082
reach,23,4,True,138.61472233436064,0.8807564377784729,0.3494756817817688,0.004301697015762329,0.00023603439331054688
reach,23,5,True,126.30737290314067,0.8100119829177856,0.3306336998939514,0.0055484771728515625,0.002535521984100342
reach,23,6,True,108.04587933416597,0.7316709756851196,0.331535279750824,0.0023865103721618652,0.0002364516258239746
reach,23,7,True,93.14070745370083,0.6516284942626953,0.32814550399780273,0.0031975507736206055,0.002282470464706421
reach,23,8,True,79.58352413727054,0.5835849046707153,0.3251441717147827,0.0011118948459625244,0.0010019242763519287
reach,23,9,True,62.402675549503776,0.5161749124526978,0.3231829106807709,0.0002295970916748047,0.0008106231689453125
reach,23,10,True,47.23599875995832,0.46079811453819275,0.31852325797080994,0.00013968348503112793,5.4270029067993164e-05
reach,23,11,True,34.03145826894894,0.42628899216651917,0.31509408354759216,0.0003962218761444092,0.00039523839950561523
reach,23,12,True,19.6930453976111,0.39379069209098816,0.3151642978191376,0.0007601380348205566,0.00016805529594421387
reach,23,13,True,2.675171925984177,0.3461524248123169,0.3148106336593628,0.0016417205333709717,0.00016936659812927246
reach,23,14,True,-15.121498562847112,0.2970140278339386,0.3132576048374176,8.609890937805176e-05,0.0014005005359649658
reach,24,0,True,170.2726239845607,1.0,0.7939675450325012,0.14308702945709229,0.02577817440032959
reach,24,1,True,163.37166070512427,0.9749752879142761,0.5303887724876404,0.06257158517837524,0.006151735782623291
reach,24,2,True,150.003836228437,0.8951078057289124,0.4435139298439026,0.01042848825454712,0.0035896897315979004
reach,24,3,True,140.12518341344665,0.8506823778152466,0.36345037817955017,0.022742927074432373,0.003521054983139038
reach,24,4,True,137.2035429419053,0.8448946475982666,0.34887248277664185,0.0003605484962463379,0.001057744026184082
reach,24,5,True,130.64335648893262,0.8205310702323914,0.3274034559726715,0.021071195602416992,0.0014368295669555664
reach,24,6,True,117.66345560890633,0.7556654810905457,0.33492448925971985,0.0009856224060058594,0.00041091442108154297
reach,24,7,True,102.91844630375881,0.6876486539840698,0.3340762257575989,0.0026812851428985596,0.0025632381439208984
reach,24,8,True,83.28517225960617,0.5986783504486084,0.32575273513793945,0.0023294687271118164,7.88569450378418e-05
reach,24,9,True,60.09745559357885,0.5003378987312317,0.32203444838523865,0.0003859996795654297,4.5418739318847656e-05
reach,24,10,True,43.266655028901035,0.45454683899879456,0.3174886107444763,0.00414276123046875,0.00019434094429016113
reach,24,11,True,29.90060336454792,0.4052128493785858,0.31498393416404724,0.0008541345596313477,0.0007048547267913818
reach,24,12,True,11.811782320486852,0.35455259680747986,0.3067684471607208,0.0031747519969940186,0.0003152191638946533
reach,24,13,True,-2.8714865362711253,0.31088292598724365,0.30635741353034973,0.0018723607063293457,0.0006278157234191895
reach,24,14,True,-21.79366642962107,0.27490872144699097,0.3035142421722412,0.0023259520530700684,0.0004382133483886719
reach,25,0,True,170.2726239845607,1.0,1.6951650381088257,0.0319293737411499,0.00019121170043945312
reach,25,1,True,162.84230475064652,0.9702102541923523,1.2490450143814087,0.06003868579864502,0.004732012748718262
reach,25,2,True,153.08046165044854,0.9205394983291626,0.930643618106842,0.03211045265197754,0.0046558380126953125
reach,25,3,True,145.9564004813369,0.9044017791748047,0.7289411425590515,0.011710107326507568,0.002884507179260254
reach,25,4,True,132.62262830080516,0.8414620757102966,0.5739399790763855,0.029401063919067383,0.00013303756713867188
reach,25,5,True,124.23048001022914,0.8136950731277466,0.45013177394866943,0.012331485748291016,0.000438690185546875
reach,25,6,True,111.86778216388205,0.7588757276535034,0.39787518978118896,0.0018619000911712646,0.0009354054927825928
reach,25,7,True,106.19216893892721,0.7670587301254272,0.3783245384693146,0.004789769649505615,0.0005536675453186035
reach,25,8,True,95.07392967456133,0.7075846195220947,0.36647021770477295,0.0015064477920532227,6.565451622009277e-05
reach,25,9,True,90.00748382498368,0.6968209743499756,0.35645952820777893,0.0004299283027648926,0.00019747018814086914
reach,25,10,True,85.50020978683943,0.6719968318939209,0.3475644290447235,0.0031888484954833984,0.00018733739852905273
reach,25,11,True,70.64805330383331,0.599305272102356,0.34366291761398315,0.002847433090209961,1.1056661605834961e-05
reach,25,12,True,63.703513037963035,0.5667337775230408,0.3403224050998688,0.0015437006950378418,6.580352783203125e-05
reach,25,13,True,49.84737184541976,0.4929924011230469,0.33600568771362305,0.0013680756092071533,0.0003822147846221924
reach,25,14,True,32.39502969970076,0.44275030493736267,0.3303769826889038,0.0009660124778747559,4.5239925384521484e-05
reach,26,0,True,170.2726239845607,1.0,1.6583178043365479,0.09499621391296387,0.004899859428405762
reach,26,1,True,161.24264922437823,0.9574781060218811,1.177829623222351,0.0038826465606689453,0.045569419860839844
reach,26,2,True,157.20182631428054,0.9627428650856018,0.802331805229187,0.07683366537094116,0.0026658177375793457
reach,26,3,True,146.46680755088755,0.9101086854934692,0.5691525340080261,0.06416738033294678,0.0008367300033569336
reach,26,4,True,136.59353327828225,0.8534995913505554,0.46884411573410034,0.011665552854537964,0.0018298029899597168
reach,26,5,True,128.6543860705608,0.8184908628463745,0.4221305549144745,0.005017340183258057,0.0010821819305419922
reach,26,6,True,119.73043785412759,0.7633390426635742,0.41008874773979187,0.001143425703048706,0.00020420551300048828
reach,26,7,True,111.1477730215264,0.7204934358596802,0.39917629957199097,0.0047796666622161865,7.897615432739258e-06
reach,26,8,True,94.99229723914088,0.6427781581878662,0.4022608697414398,0.003921419382095337,0.0003077089786529541
reach,26,9,True,79.78168513838266,0.579140841960907,0.3947802186012268,0.0037505924701690674,7.423758506774902e-05
reach,26,10,True,65.87226883978897,0.5311995148658752,0.3969784677028656,0.0010291635990142822,0.00010505318641662598
reach,26,11,True,46.696875870768515,0.46559205651283264,0.3885965049266815,0.0015890300273895264,0.0001004934310913086
reach,26,12,True,39.29287552995213,0.4474550783634186,0.3871103525161743,0.0004925727844238281,0.00040644407272338867
reach,26,13,True,24.368960862849605,0.4009760320186615,0.38540294766426086,0.0013757944107055664,0.00030168890953063965
reach,26,14,True,6.552877229253532,0.34857723116874695,0.3844786286354065,2.3245811462402344e-05,7.69197940826416e-05
reach,27,0,True,170.2726239845607,1.0,1.407018780708313,0.10656797885894775,0.003144502639770508
reach,27,1,True,164.3455446546754,0.9722623229026794,1.0460243225097656,0.003343939781188965,0.00045168399810791016
reach,27,2,True,155.9952032953163,0.9322873950004578,0.7502284646034241,0.0009399652481079102,0.004329204559326172
reach,27,3,True,149.20918553212204,0.9097570776939392,0.5357384085655212,0.05161595344543457,0.0002142190933227539
reach,27,4,True,137.0056618194476,0.8330790996551514,0.4525231420993805,0.011139601469039917,0.0012707114219665527
reach,27,5,True,125.79068181764427,0.7779674530029297,0.4278208017349243,0.011268913745880127,0.0030677616596221924
reach,27,6,True,118.7338814437395,0.7518757581710815,0.4029099941253662,0.009939372539520264,0.0009122192859649658
reach,27,7,True,112.97565369426968,0.7465333342552185,0.39657139778137207,0.0045649707317352295,0.0020852088928222656
reach,27,8,True,100.41534986708422,0.6730777025222778,0.3991633355617523,0.00034672021865844727,0.000858992338180542
reach,27,9,True,81.3064471472897,0.5894224643707275,0.396835595369339,0.00016671419143676758,7.262825965881348e-05
reach,27,10,True,64.02755094322292,0.5140405297279358,0.3890007734298706,0.0008526146411895752,0.0010228455066680908
reach,27,11,True,48.11839904602213,0.47153759002685547,0.3887591063976288,0.002496659755706787,0.00026223063468933105
reach,27,12,True,34.10939721957217,0.4255874752998352,0.3855924606323242,0.0019319653511047363,0.00015464425086975098
reach,27,13,True,22.008003745681414,0.40277573466300964,0.38411274552345276,6.22868537902832e-06,0.0005993247032165527
reach,27,14,True,5.478827541551004,0.3532634377479553,0.38269418478012085,2.1159648895263672e-05,0.00021854043006896973
reach,28,0,True,170.2726239845607,1.0,2.1200058460235596,0.05597567558288574,0.0022470951080322266
reach,28,1,True,169.528222671887,1.020777940750122,1.522661805152893,0.006071686744689941,0.0028525590896606445
reach,28,2,True,163.5692911101046,0.9936066269874573,0.9932142496109009,0.0641641616821289,0.021448373794555664
reach,28,3,True,159.41773050531296,0.9894292950630188,0.5291587710380554,0.09942048788070679,0.0012910962104797363
reach,28,4,True,150.45151609364513,0.9367005228996277,0.4939959645271301,0.0002560615539550781,0.0033662915229797363
reach,28,5,True,141.6477100625454,0.9024427533149719,0.4253964424133301,0.0012877285480499268,0.0017319917678833008
reach,28,6,True,132.8537219552514,0.8494129180908203,0.3979398310184479,0.009580045938491821,0.00034859776496887207
reach,28,7,True,117.0664529117355,0.7639371752738953,0.39178651571273804,0.00542113184928894,0.0007953345775604248
reach,28,8,True,98.56374975186365,0.6722911596298218,0.39095795154571533,0.00019043684005737305,0.001623004674911499
reach,28,9,True,82.40327107229697,0.6149585247039795,0.3872019350528717,0.000544130802154541,0.0003980100154876709
reach,28,10,True,67.30002332845092,0.5589367747306824,0.38372334837913513,0.0013468265533447266,0.00038164854049682617
reach,28,11,True,52.88375426030994,0.49662014842033386,0.38229718804359436,0.0007991194725036621,0.0005674064159393311
reach,28,12,True,33.15350356642771,0.42974627017974854,0.3814266324043274,0.00044342875480651855,8.603930473327637e-05
reach,28,13,True,19.704088203112683,0.39099588990211487,0.37804824113845825,0.0019847750663757324,0.00022363662719726562
reach,28,14,True,6.226414546528683,0.36152544617652893,0.37467655539512634,0.0036217570304870605,0.00026148557662963867
reach,29,0,True,170.2726239845607,1.0,2.2423782348632812,0.019166946411132812,0.006410360336303711
reach,29,1,True,164.8863079441802,0.9812231659889221,1.854032039642334,0.011962890625,0.0022728443145751953
reach,29,2,True,156.74184608002383,0.9499715566635132,1.3754690885543823,0.0195237398147583,0.018884897232055664
reach,29,3,True,144.6756774561764,0.8879193067550659,0.9939469695091248,0.0765569806098938,0.0038194656372070312
reach,29,4,True,138.71114535942863,0.8704479336738586,0.6980658769607544,0.07218492031097412,0.003953158855438232
reach,29,5,True,124.83658996094141,0.8091608285903931,0.621600329875946,0.005832195281982422,0.001062929630279541
reach,29,6,True,112.374927162152,0.75364089012146,0.564465343952179,0.004240751266479492,0.0017606616020202637
reach,29,7,True,102.15699756253167,0.714484453201294,0.5278104543685913,0.001078963279724121,0.005178511142730713
reach,29,8,True,87.49773639944159,0.6427183747291565,0.5024794936180115,0.008908271789550781,0.0013405680656433105
reach,29,9,True,80.56811616422272,0.6030129790306091,0.4926263689994812,0.003962099552154541,0.00027567148208618164
reach,29,10,True,72.23383063443188,0.5717881917953491,0.4817441403865814,0.004989802837371826,0.00027874112129211426
reach,29,11,True,62.09045570323414,0.5392968654632568,0.4684750437736511,0.007164895534515381,0.00027939677238464355
reach,29,12,True,52.52149229890138,0.502151370048523,0.46425148844718933,0.0011030733585357666,6.404519081115723e-05
reach,29,13,True,35.35035759551698,0.4401721656322479,0.45700186491012573,0.0013054311275482178,0.0010501742362976074
reach,29,14,True,27.385750637466558,0.4130829870700836,0.4540363848209381,0.0012029707431793213,0.00022038817405700684
reach,30,0,True,170.2726239845607,1.0,1.8422828912734985,0.03696036338806152,0.0026166439056396484
reach,30,1,True,159.13353238785402,0.9409863352775574,1.4192861318588257,0.07366514205932617,0.004025578498840332
reach,30,2,True,151.94668088992694,0.9068658351898193,1.2161909341812134,0.02254927158355713,0.009637236595153809
reach,30,3,True,139.33225656597554,0.8482532501220703,0.9869042038917542,0.00985342264175415,0.000423431396484375
reach,30,4,True,135.1518929973081,0.8309780955314636,0.8550832271575928,0.03129851818084717,0.0016809701919555664
reach,30,5,True,129.21752838653006,0.8078000545501709,0.7373849153518677,0.021820902824401855,0.0032076239585876465
reach,30,6,True,122.73622901263357,0.797985315322876,0.6486152410507202,0.014156520366668701,0.0007262229919433594
reach,30,7,True,114.02734795781498,0.7736626863479614,0.5821525454521179,0.003551185131072998,0.00013148784637451172
reach,30,8,True,106.11659977907146,0.7356797456741333,0.501960277557373,0.007485866546630859,0.005471348762512207
reach,30,9,True,95.95896538265629,0.7054206728935242,0.45281121134757996,0.007594257593154907,0.00037983059883117676
reach,30,10,True,89.86628756231565,0.679345428943634,0.4481770694255829,0.0007635056972503662,0.0004539191722869873
reach,30,11,True,79.26800482358658,0.6489971876144409,0.409269779920578,0.00718197226524353,0.0009294450283050537
reach,30,12,True,65.4169677186422,0.5817351937294006,0.4007909893989563,0.0019530653953552246,0.00208321213722229
reach,30,13,True,58.266115215412945,0.5565682649612427,0.3871307969093323,0.008036404848098755,0.0019910335540771484
reach,30,14,True,52.226450788825936,0.5322334170341492,0.38447365164756775,0.001563340425491333,0.0007458925247192383
reach,31,0,True,170.2726239845607,1.0,1.3440815210342407,0.03262937068939209,0.007540106773376465
reach,31,1,True,166.7618022450444,1.000832200050354,0.8378819823265076,0.0782630443572998,0.004372239112854004
reach,31,2,True,154.34276341285897,0.9348948001861572,0.6164723038673401,0.04451751708984375,0.01499396562576294
reach,31,3,True,149.63428430511033,0.9214643836021423,0.4009990692138672,0.11511671543121338,0.008392274379730225
reach,31,4,True,135.39893641386215,0.8642271161079407,0.37459656596183777,0.02037486433982849,0.0036491453647613525
reach,31,5,True,128.75457874270373,0.8270880579948425,0.3557887077331543,0.004465043544769287,0.003231227397918701
reach,31,6,True,120.41586342088408,0.7800118923187256,0.350779265165329,0.0022317171096801758,0.0006106197834014893
reach,31,7,True,100.82916074120533,0.6808871030807495,0.3371734917163849,0.0037428736686706543,0.0017414391040802002
reach,31,8,True,85.59882758406735,0.6176365613937378,0.3301982581615448,0.0005536675453186035,0.000990450382232666
reach,31,9,True,67.31998486228773,0.5418113470077515,0.31742388010025024,0.0018776655197143555,0.00017762184143066406
reach,31,10,True,51.80912879404894,0.4838595986366272,0.31797653436660767,0.000622093677520752,0.0010630488395690918
reach,31,11,True,32.45534728426434,0.42400988936424255,0.31319475173950195,0.0010384619235992432,0.000716090202331543
reach,31,12,True,14.538503885977349,0.37415581941604614,0.312517374753952,0.0008214712142944336,7.62939453125e-06
reach,31,13,True,-3.766079603252754,0.3248922526836395,0.3119080066680908,0.0005415976047515869,0.0008998513221740723
reach,31,14,True,-18.294213180433815,0.2982562184333801,0.31224557757377625,0.00017887353897094727,6.178021430969238e-05
reach-wall,0,0,True,170.2726239845607,1.0,2.036564588546753,0.1253058910369873,0.0017766952514648438
reach-wall,0,1,True,159.87110648028514,0.9470100998878479,1.690624475479126,0.09045767784118652,0.0007824897766113281
reach-wall,0,2,True,156.12832050251214,0.9434908032417297,1.3206967115402222,0.022381067276000977,0.0012978315353393555
reach-wall,0,3,True,145.5576272047411,0.8787586092948914,1.2112771272659302,0.01136171817779541,0.002425551414489746
reach-wall,0,4,True,140.7790010491065,0.8628135919570923,1.0537933111190796,0.0027195215225219727,0.01007544994354248
reach-wall,0,5,True,129.24027890700032,0.793593168258667,0.8470095992088318,0.015955626964569092,0.002156496047973633
reach-wall,0,6,True,121.60296573075107,0.7709162831306458,0.7373810410499573,0.0004926323890686035,0.003434896469116211
reach-wall,0,7,True,110.668701567412,0.7224478125572205,0.6914596557617188,0.007363855838775635,0.003369748592376709
reach-wall,0,8,True,101.6003928386156,0.6823593378067017,0.6578276753425598,0.00677114725112915,0.001373589038848877
reach-wall,0,9,True,84.1396926844962,0.6077097654342651,0.6513115167617798,0.002794027328491211,0.0011023879051208496
reach-wall,0,10,True,74.30598886570779,0.5611141324043274,0.6395566463470459,0.0038111209869384766,0.001723945140838623
reach-wall,0,11,True,58.736466929376576,0.5066912770271301,0.6177223324775696,0.008984029293060303,7.903575897216797e-05
reach-wall,0,12,True,48.95052865552969,0.46811866760253906,0.5991405844688416,0.010418951511383057,0.0008143782615661621
reach-wall,0,13,True,39.13959033434014,0.4339694082736969,0.5812257528305054,0.002561509609222412,0.0002594590187072754
reach-wall,0,14,True,26.237177362433144,0.4098883271217346,0.571376621723175,0.00039631128311157227,0.0019274353981018066
reach-wall,1,0,True,170.2726239845607,1.0,2.1628470420837402,0.005713939666748047,0.005887508392333984
reach-wall,1,1,True,165.53779122515056,0.9936205744743347,2.000136613845825,0.0003840923309326172,0.013709783554077148
reach-wall,1,2,True,157.10843399964327,0.9584713578224182,1.8661824464797974,0.0005081892013549805,0.00588536262512207
reach-wall,1,3,True,146.048417010701,0.8937442302703857,1.6689636707305908,0.007731199264526367,0.010495543479919434
reach-wall,1,4,True,133.35020574939452,0.8464675545692444,1.4580328464508057,0.0263063907623291,0.004622340202331543
reach-wall,1,5,True,125.13410418079711,0.8311623334884644,1.2928500175476074,0.01665318012237549,0.004769325256347656
reach-wall,1,6,True,116.77525325447394,0.8014544248580933,1.1372848749160767,0.015597939491271973,0.004068851470947266
reach-wall,1,7,True,110.23145698292376,0.7872889041900635,1.0323811769485474,0.022203922271728516,0.0019981861114501953
reach-wall,1,8,True,101.85448075568524,0.7290629148483276,0.9840400815010071,0.001178145408630371,0.003070831298828125
reach-wall,1,9,True,91.63808652659611,0.680850625038147,0.9699103832244873,0.0028828978538513184,0.00010222196578979492
reach-wall,1,10,True,88.54618236978177,0.639232873916626,0.894112229347229,0.018112897872924805,0.0013790130615234375
reach-wall,1,11,True,80.25846853309523,0.6269591450691223,0.8531268835067749,0.0048531293869018555,0.0021970272064208984
reach-wall,1,12,True,71.40865320502495,0.595766007900238,0.8086683750152588,0.013585925102233887,0.0005033016204833984
reach-wall,1,13,True,63.541209389365996,0.5593311190605164,0.7806820869445801,0.0031475424766540527,0.00013816356658935547
reach-wall,1,14,True,53.63551569556828,0.5289885997772217,0.7635918855667114,0.0007874965667724609,0.0004226565361022949
reach-wall,2,0,True,170.2726239845607,1.0,2.080064535140991,0.15526056289672852,0.00376129150390625
reach-wall,2,1,True,164.29200188239417,0.9795335531234741,1.7936134338378906,0.0484851598739624,0.0007669925689697266
reach-wall,2,2,True,156.99629436262757,0.9572061896324158,1.5446345806121826,0.0011943578720092773,0.0039556026458740234
reach-wall,2,3,True,150.2677067406733,0.9308838248252869,1.2531065940856934,0.04329955577850342,0.004642605781555176
reach-wall,2,4,True,147.66351004718388,0.9340479969978333,1.0266919136047363,0.05198836326599121,0.004616498947143555
