task,episode,condition,layer,linear_center_mse,linear_gram_recomputed_mse,cubic_center_mse,cubic_gram_recomputed_mse,r0.05_first_derivative_rms,r0.05_second_derivative_rms,r0.1_first_derivative_rms,r0.1_second_derivative_rms,ratio_status,ratio,log_ratio,donor_response_rms_mean,exact_unchanged_fraction_mean
reach,14,float32,3,2.0730079492237543e-08,2.0730079482815579e-08,1.6425310035264376e-11,1.6425301304625814e-11,0.23027602187171575,0.046026015402521103,0.23026548055593093,0.046098094037288401,both_positive,0.00079234187410689354,-7.1405176000620152,0.017270708533930659,2.9296875000000002e-05
reach,14,float32_field_bfloat16_roundtrip,3,0.00018581033197904092,0.00018581033197904092,0.00018234296194734567,0.00018234296194734716,0.30755827542548603,9.9578679437747741,0.26964889057872704,3.4817570646315805,both_positive,0.98133919683171134,-0.018837112787014831,0.025920372126234652,0.56299072265625005
reach,14,float32,4,1.308557276253126e-07,1.3085572757756371e-07,6.1395566063465693e-11,6.139552534625598e-11,0.44313827977604192,0.1159299917865215,0.44310982010722449,0.11573250566669162,both_positive,0.00046918516428461933,-7.6645130608565886,0.033235722732382157,1.953125e-05
reach,14,float32_field_bfloat16_roundtrip,4,0.0004884299741497875,0.00048842997414978761,0.0005040647183399596,0.00050406471833995981,0.55648876678072945,16.583286942679276,0.48778892554180053,5.4827315232318856,both_positive,1.0320102062069134,0.03150855674584907,0.045319027961587467,0.51919433593749997
reach,14,float32,5,9.6858258642087168e-07,9.685825861160762e-07,3.2893395963800925e-10,3.2893364854819168e-10,1.0632876584663393,0.31501216081517541,1.0632407935448143,0.31495093100609217,both_positive,0.00033960342076094253,-7.9877320306657325,0.079749627493438974,7.3242187499999997e-06
reach,14,float32_field_bfloat16_roundtrip,5,0.0038252346447989723,0.0038252346447989723,0.0038676387403192005,0.0038676387403191958,1.4134821404087128,46.370317753554637,1.1957471220380949,15.183821379871542,both_positive,1.0110853580127126,0.01102436576489918,0.11651040407419731,0.47400878906249999
reach,14,bfloat16,0,6.6365568704695104e-05,6.6365568704695077e-05,8.621260782162545e-05,8.6212607821627469e-05,0.13682185005557121,6.8409343754410523,0.079725131616706302,1.7327737229902191,both_positive,1.2990562652336051,0.2616380510180214,0.011345805400773507,0.091384277343750001
reach,14,bfloat16,1,0.00011717094084929133,0.00011717094084929126,0.00014040739415634322,0.0001404073941563448,0.16901197692249956,8.7858916913140046,0.11472826294975227,2.4102364209950453,both_positive,1.1983124240415488,0.18091425370862169,0.015241435749683192,0.028161621093750002
reach,14,bfloat16,2,0.00020707380886602505,0.00020707380886602456,0.00026344067963155729,0.00026344067963155729,0.24081183181124,11.833398299535887,0.15986155912847014,3.2350962334154287,both_positive,1.2722066642527501,0.24075292361761846,0.020892662799876463,0.014807128906250001
reach,14,bfloat16,3,0.00045868788037066146,0.00045868788037065999,0.00058836936244412142,0.00058836936244411654,0.40610445832380321,17.363701695843485,0.26955124896375782,5.0695274570576849,both_positive,1.2827227132503818,0.24898493854226,0.03332320046780355,0.008671874999999999
reach,14,bfloat16,4,0.0015038355084597622,0.0015038355084597613,0.0019859053176789392,0.0019859053176789405,0.77449690321765408,31.999501270806824,0.5153957987636687,8.9153860017747704,both_positive,1.3205601985771143,0.27805603943055068,0.061795236781675686,0.0048510742187500002
reach,14,bfloat16,5,0.0089814332101073573,0.0089814332101073278,0.011831279941218612,0.011831279941218513,1.9237263441869688,77.494637901932208,1.3072455158192957,22.363382587917684,both_positive,1.3173042280049634,0.27558739684764522,0.15422163088346919,0.0021728515625000001
reach,15,float32,0,3.6275100077393352e-10,3.6275100070564268e-10,1.7123320920097477e-12,1.7123320137617895e-12,0.049789207137326284,0.0061936715349168942,0.049789290655593288,0.0060798868607127394,both_positive,0.0047204062521025913,-5.3558604127277967,0.0037342459708784746,4.1503906250000003e-05
reach,15,float32_field_bfloat16_roundtrip,0,3.9613328820678505e-05,3.9613328820678512e-05,3.7576870403481042e-05,3.7576870403481062e-05,0.12085449882656335,4.6967943020615843,0.082989503588140626,1.5036859975167498,both_positive,0.94859158576609159,-0.052776935738135577,0.009802052585320296,0.72261474609375009
reach,15,float32,1,1.4252131195457144e-09,1.4252131194015556e-09,3.5947882163016527e-12,3.5947880279050756e-12,0.080923206020977662,0.012158301056041572,0.080922297221417125,0.012071869486997283,both_positive,0.0025222811711468731,-5.9825915602837689,0.0060693047829894339,3.6621093749999999e-05
reach,15,float32_field_bfloat16_roundtrip,1,6.5877626803703755e-05,6.5877626803703755e-05,6.2296622168005512e-05,6.229662216800459e-05,0.15739309526000214,5.9590215118922929,0.11791418545095345,2.0100270351842608,both_positive,0.94564156589355286,-0.055891676133159152,0.013160448848729847,0.66033935546875
reach,15,float32,2,8.5346943667406593e-09,8.5346943657931553e-09,7.2683917336366696e-12,7.2683905809746256e-12,0.13842581593786923,0.029622511452091386,0.13841956974846772,0.029556571299210382,both_positive,0.00085162882480728107,-7.0683597776933489,0.010381947509528706,2.9296875000000002e-05
reach,15,float32_field_bfloat16_roundtrip,2,0.00015360897971647378,0.00015360897971647381,0.00014703166062122769,0.00014703166062122688,0.24601306249814739,9.2058006878601724,0.18304954516430369,3.0102387600131091,both_positive,0.95718141538739288,-0.043762338736705431,0.02027061485283959,0.59992187499999994
reach,15,float32,3,1.2585731837086375e-08,1.2585731829692179e-08,1.6177448377416105e-11,1.6177441290320341e-11,0.1903032867694005,0.035853945393189368,0.19029929385226108,0.035927177753975803,both_positive,0.0012853800308811618,-6.6567008604821609,0.014272889175961888,3.4179687500000003e-05
reach,15,float32_field_bfloat16_roundtrip,3,0.00015545130302763066,0.00015545130302763068,0.00015438243622337134,0.00015438243622337188,0.26884030989006613,9.1798903233770162,0.22820240709102457,3.1536812788092186,both_positive,0.99312410521210404,-0.0068996426737104599,0.022702780459449238,0.59886474609374996
reach,15,float32,4,7.2781929173439515e-08,7.2781929155246267e-08,5.5966298049825674e-11,5.5966282028312713e-11,0.36307075680922579,0.086338676850191948,0.36306118489723183,0.086351170968316196,both_positive,0.00076895870562125178,-7.1704732887024747,0.027230832321096566,1.4648437499999999e-05
reach,15,float32_field_bfloat16_roundtrip,4,0.00050887364396832893,0.00050887364396832893,0.00051056816743536991,0.00051056816743536514,0.506819945970435,16.814185238956604,0.42545377497801029,5.5872648201786399,both_positive,1.0033299493639063,0.003324417359984011,0.041830296231397182,0.56649169921874998
reach,15,float32,5,9.5333330118461553e-07,9.5333330087584724e-07,3.0122310305741767e-10,3.0122279627217696e-10,0.92337727098188371,0.31277193887527388,0.92331863186083629,0.31239682965436949,both_positive,0.0003159683005755875,-8.0598686640434281,0.06925451569798946,1.953125e-05
reach,15,float32_field_bfloat16_roundtrip,5,0.0031579389695641654,0.0031579389695641654,0.0031057680908613467,0.0031057680908613233,1.2435312165385521,41.603154319452159,1.050051229132861,13.968746483281546,both_positive,0.98347945314788054,-0.016658532934163084,0.10357476297332724,0.55552734375000001
reach,15,bfloat16,0,5.6399285606306834e-05,5.639928560630682e-05,7.4662419112140024e-05,7.4662419112140824e-05,0.13202830511929545,6.309335008110839,0.076378859612967434,1.625692367127977,both_positive,1.3238185255274035,0.2805203828088807,0.010696993486286822,0.091772460937499994
reach,15,bfloat16,1,0.00010675388741895647,0.00010675388741895642,0.00013031088218703376,0.00013031088218703568,0.16886470014327087,8.3923067842577534,0.10872150383427516,2.3322044972125231,both_positive,1.2206663882470872,0.19939692949605181,0.014698793488181875,0.027719726562499998
reach,15,bfloat16,2,0.0001999875388802682,0.00019998753888026777,0.0002722626599829942,0.00027226265998299529,0.24623404515091288,11.889729979169791,0.1587183001202799,3.1400472529976038,both_positive,1.3613981226400154,0.30851220303856053,0.020791311016908193,0.01479736328125
reach,15,bfloat16,3,0.00043012810919932048,0.00043012810919931972,0.00055187655818262564,0.00055187655818262227,0.3639671515071588,16.899697170231285,0.24343850200435085,4.8364831288117962,both_positive,1.2830515987665601,0.24924130210193773,0.031059730558501683,0.0090649414062500006
reach,15,bfloat16,4,0.0013498181399748915,0.0013498181399748909,0.0018961584534063619,0.001896158453406363,0.64363040218119139,30.878015704874933,0.45009376504208237,8.4224205009260036,both_positive,1.4047510529393485,0.33986010056628668,0.05592308216652378,0.0054418945312499998
reach,15,bfloat16,5,0.0080572265810256519,0.0080572265810256258,0.010997075323058231,0.010997075323058146,1.5960218095129417,74.355765829836997,1.1637270560478328,20.998081998032184,both_positive,1.3648710523985723,0.31105995706735179,0.13951356318116515,0.0026733398437500003
reach,16,float32,0,3.6259527798660101e-10,3.6259527793260768e-10,1.7013579377928966e-12,1.7013578540501242e-12,0.04935478735225246,0.0061617280055935794,0.049355312497378609,0.0060862936463892551,both_positive,0.0046921679378730541,-5.3618605564458797,0.0037016876515595827,6.103515625e-05
reach,16,float32_field_bfloat16_roundtrip,0,3.8532239146197558e-05,3.8532239146197558e-05,3.6541122204533197e-05,3.6541122204533217e-05,0.1190493415716509,4.632556489141141,0.082088925541966909,1.4825459531389755,both_positive,0.94832594767955891,-0.053057009155756063,0.0096590516615441182,0.72419189453124999
reach,16,float32,1,1.4663000123304321e-09,1.4663000122189244e-09,3.6045939336933111e-12,3.6045937658053388e-12,0.07937851259892488,0.012310280252254377,0.079377354262033989,0.012249905402461993,both_positive,0.002458292234455095,-6.008288383751875,0.0059534494111855591,3.9062500000000001e-05
reach,16,float32_field_bfloat16_roundtrip,1,6.9274234919304076e-05,6.927423491930409e-05,6.5462427869401792e-05,6.5462427869401806e-05,0.16211529681824927,6.1557144048049164,0.11822466667557671,2.0266208125564993,both_positive,0.94497511153544211,-0.056596688834751774,0.013367070967593594,0.65843750000000001
reach,16,float32,2,9.277974901756843e-09,9.2779749007445741e-09,7.5491200227509549e-12,7.5491191689560905e-12,0.13549958449049698,0.030975827607101228,0.1354936015992482,0.03079364950895366,both_positive,0.00081366031948647342,-7.1139675769829083,0.010162545060026007,3.4179687499999996e-05
reach,16,float32_field_bfloat16_roundtrip,2,0.00016664398946576145,0.00016664398946576145,0.00015629738079092983,0.00015629738079092972,0.25035457262664806,9.4376771202944436,0.1900469339246306,3.2119160499353172,both_positive,0.93791190004511127,-0.064099257579817603,0.021006419781734176,0.60271484375000006
reach,16,float32,3,1.3854700256648264e-08,1.3854700249233076e-08,1.6232580648274873e-11,1.6232573223771753e-11,0.19190171943751402,0.037853156489264621,0.1918967159853269,0.037634492352195528,both_positive,0.001171629869111428,-6.7493594490445901,0.014392782008266387,2.4414062500000001e-05
reach,16,float32_field_bfloat16_roundtrip,3,0.00018691463290195013,0.00018691463290195013,0.00018364046913372449,0.00018364046913372384,0.29029123686852021,10.106210827136026,0.23749238193290706,3.4078310504553131,both_positive,0.98248310623201351,-0.017672130061347602,0.024220442156553158,0.59867919921875001
reach,16,float32,4,6.8543190203587567e-08,6.8543190190415159e-08,5.6757386996959171e-11,5.6757375636758785e-11,0.35870849932811066,0.084137355895479451,0.35869366624559251,0.083712849752307097,both_positive,0.00082805289377949726,-7.0964335242431353,0.026903432074071143,2.1972656249999999e-05
reach,16,float32_field_bfloat16_roundtrip,4,0.00055654895847751309,0.00055654895847751309,0.00055734508295235321,0.00055734508295234952,0.52574422681627697,17.802188339898294,0.42349435629397725,5.6690065474814997,both_positive,1.0014304662019635,0.0014294440598296987,0.04269528918410663,0.55906005859375008
reach,16,float32,5,5.2744280665406442e-07,5.2744280636433331e-07,3.2441961524006719e-10,3.2441932199094543e-10,0.83696444389134528,0.23306584047738305,0.83694191562709208,0.2322845581709217,both_positive,0.00061508017769374053,-7.3937579284214916,0.062774372904755307,2.4414062500000001e-05
reach,16,float32_field_bfloat16_roundtrip,5,0.0030188372058943726,0.0030188372058943726,0.0030568030265380954,0.0030568030265381053,1.1868376648884409,41.274101930199066,0.95471790865921491,13.439237617108626,both_positive,1.0125763060590327,0.012497881167753633,0.097631115180837752,0.54289062499999996
reach,16,bfloat16,0,5.8911083555077637e-05,5.891108355507763e-05,7.3397431701209491e-05,7.33974317012117e-05,0.13800435974749614,6.3392622652620307,0.078424028775655324,1.6669349899121464,both_positive,1.2459019130515254,0.21985969579908904,0.010940720967356429,0.092900390624999996
reach,16,bfloat16,1,0.00010655155030101959,0.00010655155030101953,0.00012538878538813659,0.00012538878538813816,0.16634231650740275,8.2800406675674854,0.11191043995340701,2.350919526979518,both_positive,1.1767898733889821,0.16279028505815951,0.014748045768453556,0.028857421875000004
reach,16,bfloat16,2,0.00020653301265744877,0.0002065330126574484,0.00026802980915280561,0.00026802980915280686,0.23212505945110737,11.903637583477124,0.15920085875303486,3.2109539002395069,both_positive,1.2977577080975142,0.26063793529339385,0.020738518396872442,0.015053710937500001
reach,16,bfloat16,3,0.00041548225440886778,0.00041548225440886713,0.00055762376923836228,0.00055762376923835925,0.34819135038324123,16.901721790933006,0.25046237234326962,4.6811953681695586,both_positive,1.3421121198827806,0.29424458191715708,0.030821259948964522,0.0091650390625000015
reach,16,bfloat16,4,0.0014419524703431564,0.0014419524703431553,0.0018421833272916689,0.0018421833272916756,0.63545795593154442,30.849628762085928,0.50260938496924823,8.9040562149671487,both_positive,1.2775617540661832,0.24495338170522718,0.05852913474433491,0.0052416992187499997
reach,16,bfloat16,5,0.0090283139552473565,0.0090283139552473253,0.012058594955294676,0.012058594955294677,1.6104228267681371,78.575955661688397,1.2734626761240957,21.915698049936168,both_positive,1.3356419609539705,0.28941204589990654,0.14736254730713069,0.0024877929687500003
reach,17,float32,0,4.1553353272276556e-10,4.1553353264109993e-10,1.7369013698372374e-12,1.7369012708113714e-12,0.052919088803551499,0.0066058132639205481,0.052919276298890046,0.0065118474235572226,both_positive,0.0041799306988686714,-5.4774606118009288,0.0039689944919234135,5.6152343750000002e-05
reach,17,float32_field_bfloat16_roundtrip,0,3.4003769131929322e-05,3.4003769131929322e-05,3.0603079414588293e-05,3.0603079414588422e-05,0.10721687693297935,4.1347485794484138,0.083245380658811693,1.5105852219999536,both_positive,0.89999080089778039,-0.10537073693475207,0.0093384827863896257,0.71626953124999992
reach,17,float32,1,1.3078192447109324e-09,1.3078192445995896e-09,3.6708684093507824e-12,3.6708682742469586e-12,0.08192941757727723,0.011686824168196391,0.081928516322109832,0.011555072525254484,both_positive,0.002806862205305868,-5.875688072473924,0.0061447604529842048,6.3476562500000002e-05
reach,17,float32_field_bfloat16_roundtrip,1,7.2698442634717156e-05,7.2698442634717143e-05,6.7968979278736874e-05,6.7968979278736535e-05,0.16508218756357623,6.2587553210070004,0.12165207958442256,2.0990861400272407,both_positive,0.93494408979647492,-0.067268548490480029,0.013693966889018069,0.65481689453125003
reach,17,float32,2,7.0259160025459387e-09,7.0259160017352388e-09,7.5851026788746957e-12,7.5851017835941968e-12,0.14514421795939175,0.02693387299182131,0.14513897992895652,0.026804943520437934,both_positive,0.0010795891491054159,-6.8311747277180856,0.010885811526193263,2.9296874999999999e-05
reach,17,float32_field_bfloat16_roundtrip,2,0.00017330601530805487,0.00017330601530805487,0.00016413587698705078,0.00016413587698705268,0.25748006770826004,9.6086365383842356,0.19929942809625789,3.3044635072588817,both_positive,0.94708701654294003,-0.054364303488391386,0.021738280049074653,0.59588867187499994
reach,17,float32,3,1.3694855577893464e-08,1.369485556894869e-08,1.6700569114102576e-11,1.6700561095533996e-11,0.21510181005388454,0.03759283147629084,0.21509596805330292,0.037427779928088281,both_positive,0.001219477563608703,-6.7093327385023862,0.016132728665119101,2.1972656249999999e-05
reach,17,float32_field_bfloat16_roundtrip,3,0.0001662053608272793,0.0001662053608272793,0.00016721979091391251,0.00016721979091391148,0.29121523985952558,9.6410852233447564,0.24572347395714225,3.1743471865478443,both_positive,1.0061034739287826,0.0060849231762052369,0.024073297347721422,0.57917480468750004
reach,17,float32,4,8.6842209651776509e-08,8.6842209612118386e-08,5.7406605542957487e-11,5.7406566642252968e-11,0.41462831470815115,0.09447464578943944,0.41461311517775679,0.094279220599061686,both_positive,0.00066104496618808837,-7.3216886929103389,0.031097663481539622,1.953125e-05
reach,17,float32_field_bfloat16_roundtrip,4,0.00049884301658525759,0.00049884301658525759,0.00051986220976149556,0.00051986220976149577,0.54171547013066668,16.910329889215109,0.46482270921213714,5.4582204962075478,both_positive,1.0421358873982465,0.041272344999570443,0.04412769984004844,0.54002197265624996
reach,17,float32,5,9.6522341920603571e-07,9.6522341891180441e-07,3.2762538322464154e-10,3.2762510441865917e-10,1.0186869719077354,0.31427230306730852,1.0186848500565706,0.31445256648206393,both_positive,0.00033942958356121994,-7.9882440446692158,0.076406396500789064,2.9296874999999999e-05
reach,17,float32_field_bfloat16_roundtrip,5,0.0034973590146951715,0.0034973590146951715,0.0034601784135107659,0.0034601784135107564,1.3352637995927652,43.399141850928579,1.1604312314316325,15.030749193054259,both_positive,0.98936894924765217,-0.010687964097562563,0.11212873671492128,0.52469970703125002
reach,17,bfloat16,0,7.2495513794243346e-05,7.2495513794243319e-05,9.8641999576777516e-05,9.8641999576779197e-05,0.1372112946163607,7.2621845848092912,0.079586489604974192,1.7879649043621708,both_positive,1.3606635005959553,0.30797244886428032,0.011647102994850776,0.093664550781250008
reach,17,bfloat16,1,0.00013283729116431812,0.00013283729116431807,0.0001534557067228527,0.00015345570672285346,0.1663973122325757,9.2652407812821966,0.11063436182994404,2.5672577722726806,both_positive,1.1552155676904752,0.14428696525197537,0.015592900010306228,0.028479003906249998
reach,17,bfloat16,2,0.00022338663836249717,0.00022338663836249666,0.00029120359952730115,0.00029120359952730369,0.24097189526521254,12.443888449246106,0.15969469152818402,3.2935632591534358,both_positive,1.3035855754933519,0.26511860278761112,0.021288118443394309,0.01528564453125
reach,17,bfloat16,3,0.00046886963223584296,0.00046886963223584225,0.00061295756422609577,0.00061295756422609122,0.37709805502168942,17.794040548355927,0.25547749083232024,4.9991287032174805,both_positive,1.3073091582049317,0.26797094699595281,0.03243377761594958,0.0091918945312499997
reach,17,bfloat16,4,0.0015281527202374865,0.001528152720237486,0.0020081986470582912,0.0020081986470582968,0.69537849775990179,32.309957296997318,0.49549484312636327,8.9000289687814043,both_positive,1.3141347853938328,0.27317849120504079,0.059924668690309643,0.0050195312499999997
reach,17,bfloat16,5,0.0097415229093352467,0.0097415229093352172,0.012927880071798029,0.012927880071797912,1.689435724053856,81.711099228298949,1.2430808753957687,22.550972557522513,both_positive,1.3270902498632235,0.2829887634845063,0.15002849761386655,0.0026098632812500003
reach,18,float32,0,3.8096672486415742e-10,3.8096672478556994e-10,1.789028955291524e-12,1.7890288645138736e-12,0.04979237176753544,0.0063620925795621758,0.049793245037416632,0.0062268367065199219,both_positive,0.0046960241893289865,-5.361039045419993,0.0037345248916541883,4.8828124999999996e-05
reach,18,float32_field_bfloat16_roundtrip,0,3.2289988746164643e-05,3.2289988746164643e-05,2.9045015252946659e-05,2.9045015252946744e-05,0.10445042634389269,4.024959270459207,0.081333143868060079,1.4745458200772745,both_positive,0.89950527642709643,-0.1059103596531159,0.0091132453601234405,0.720341796875
reach,18,float32,1,1.348779261280196e-09,1.3487792611863284e-09,3.7175647922894595e-12,3.7175646483635936e-12,0.079893877502080948,0.011883373495130734,0.079893102347375552,0.011730633772423171,both_positive,0.0027562440341505007,-5.8938863832520028,0.0059921082333969575,2.9296875000000002e-05
reach,18,float32_field_bfloat16_roundtrip,1,6.2643962882648292e-05,6.2643962882648292e-05,5.6856930006756507e-05,5.6856930006756284e-05,0.14897982689452746,5.6160572840242438,0.11942243790870245,2.0559915746678028,both_positive,0.90762026203973234,-0.096929201469174942,0.012994734168749482,0.65743408203124998
reach,18,float32,2,9.6462642926530057e-09,9.6462642915944643e-09,7.7642903442883381e-12,7.7642895955531049e-12,0.13366394513819152,0.031569126504634393,0.13366092165434298,0.031402681753282723,both_positive,0.00080490126630699339,-7.1247909386182222,0.010025062110438406,1.9531249999999997e-05
reach,18,float32_field_bfloat16_roundtrip,2,0.00014801563703944275,0.00014801563703944275,0.00013969784997527591,0.00013969784997527811,0.2366014507154138,8.853581566409904,0.18416328382421915,3.067208845351157,both_positive,0.94380467340791607,-0.05783604800904385,0.019974913819685525,0.60419677734374999
reach,18,float32,3,1.4702389743390894e-08,1.4702389734796135e-08,1.5845509505755931e-11,1.584550229200528e-11,0.20424702348674409,0.038913393783648345,0.20424305375729321,0.038787674716308347,both_positive,0.0010777506094122487,-6.8328791788885717,0.015318782075933471,2.4414062500000001e-05
reach,18,float32_field_bfloat16_roundtrip,3,0.00017221063017032551,0.00017221063017032554,0.0001695435122846184,0.00016954351228461653,0.28905205279570689,9.6935483524933943,0.24071614667391319,3.2800721990166917,both_positive,0.984512466605173,-0.015608718103319319,0.023990953274723288,0.59807128906249996
reach,18,float32,4,8.4413765269416231e-08,8.4413765230324615e-08,5.630123174393889e-11,5.6301195024809473e-11,0.39176477462195269,0.093045644193171836,0.39175042447421088,0.092976570529032895,both_positive,0.00066696742603824198,-7.312769349765567,0.029382980106693733,1.953125e-05
reach,18,float32_field_bfloat16_roundtrip,4,0.00061047006229372834,0.00061047006229372834,0.00061575837603361256,0.00061575837603360963,0.56511949621649327,18.6950280158458,0.46096491835236686,5.9244200492286376,both_positive,1.0086626913693595,0.0086253855495348475,0.045722026448937858,0.55021972656249996
reach,18,float32,5,6.0021704800595908e-07,6.0021704770276915e-07,2.876794035240676e-10,2.8767908787201859e-10,0.90619031507078251,0.24817149159116647,0.90615525819441989,0.24789357142162988,both_positive,0.00047929229014703268,-7.6431999375799897,0.067966596448246666,2.1972656249999999e-05
reach,18,float32_field_bfloat16_roundtrip,5,0.0030049537568561492,0.0030049537568561492,0.0030659824001469439,0.0030659824001469543,1.2334061491481016,41.351057296678185,1.0249184401727074,13.338190611918735,both_positive,1.0203093452441825,0.020105860967361444,0.10128758176508125,0.52714843749999996
reach,18,bfloat16,0,6.5578480257000754e-05,6.5578480257000727e-05,8.2891283321903105e-05,8.2891283321904745e-05,0.13632854901391167,6.7371267972536097,0.077080047444250385,1.7363751039176611,both_positive,1.2640012851327724,0.23428231244311348,0.011177389676780372,0.0909423828125
reach,18,bfloat16,1,0.00011599005210898072,0.00011599005210898068,0.00013240582158343607,0.00013240582158343677,0.16826070664586357,8.5819824590135063,0.11123345979526328,2.4428139700462475,both_positive,1.1415273911510238,0.13236718245192058,0.01506275603933358,0.027844238281250003
reach,18,bfloat16,2,0.0002141933506476008,0.00021419335064760037,0.00026870761630379514,0.00026870761630379703,0.23302027644915327,11.938828360491682,0.16010149689959613,3.3361342301301717,both_positive,1.254509607751005,0.22674474542474954,0.021005981103499102,0.014677734375000001
reach,18,bfloat16,3,0.00043134082274915456,0.00043134082274915353,0.00057276185448859227,0.00057276185448858652,0.35481426561040058,17.098650974150544,0.25374231675870362,4.8331679622288428,both_positive,1.3278637779704909,0.28357146896343011,0.031343220237031753,0.0089208984375000015
reach,18,bfloat16,4,0.0015497750396573323,0.001549775039657331,0.0020014017655681027,0.0020014017655681079,0.63709333449599947,32.337514093258093,0.47155680661357996,9.0024123302660328,both_positive,1.2914143758636278,0.25573803314736132,0.058289292416272273,0.0049682617187500003
reach,18,bfloat16,5,0.0099287282098494099,0.0099287282098493822,0.013045919812921048,0.013045919812920997,1.6171112611038105,82.137205031236348,1.1599826456582243,22.881287656187517,both_positive,1.3139567865277397,0.27304303255644058,0.14650258308145939,0.0024658203125000003
reach,19,float32,0,4.0833662632136387e-10,4.0833662624093265e-10,1.8737075355318614e-12,1.8737074679465447e-12,0.050251619585776099,0.0065767049916691722,0.05025230244865888,0.0064489327004419181,both_positive,0.0045886345107265499,-5.3841727913857085,0.0037689627270356936,6.103515625e-05
reach,19,float32_field_bfloat16_roundtrip,0,4.1412781637877845e-05,4.1412781637877852e-05,3.9421018891271435e-05,3.9421018891271279e-05,0.12454735584222391,4.8523278422158169,0.082573084131481511,1.5009590393259211,both_positive,0.95190463746138076,-0.049290419942039421,0.0099242105903208089,0.71891845703125001
reach,19,float32,1,1.4170539470414822e-09,1.4170539469129804e-09,3.7262576900490199e-12,3.7262574979088851e-12,0.080401470464238359,0.012182724810860506,0.080401035533073248,0.012022749262156776,both_positive,0.0026295806859214367,-5.9409308805144363,0.0060302002086619587,3.1738281250000001e-05
reach,19,float32_field_bfloat16_roundtrip,1,6.6859176245494156e-05,6.6859176245494142e-05,6.0349592073130501e-05,6.0349592073131192e-05,0.15345503375635533,5.7676339272789123,0.1230495879753755,2.1416687206274463,both_positive,0.90263738595190435,-0.10243437215908102,0.013413475433931892,0.65577636718749999
reach,19,float32,2,7.9287360310668735e-09,7.9287360300497772e-09,7.7402542689547326e-12,7.7402531744610002e-12,0.14107311592018251,0.028620198892903067,0.14106849172658328,0.028472031260810632,both_positive,0.00097622801902174316,-6.9318143727906296,0.010580551507495685,2.685546875e-05
reach,19,float32_field_bfloat16_roundtrip,2,0.00013759322980271726,0.00013759322980271726,0.00013025196988233233,0.00013025196988233228,0.23027295660526478,8.4748236377507737,0.18548094918670452,3.0057305806626964,both_positive,0.94664519518212553,-0.0548309178978581,0.019752649643709295,0.59768798828125003
reach,19,float32,3,1.4991233129233557e-08,1.4991233121227067e-08,1.6135249377924132e-11,1.613524099306331e-11,0.21190637129608503,0.039257870782463337,0.21189888272882901,0.039175814910528406,both_positive,0.0010763123512808092,-6.8342145700738968,0.01589302431950616,3.4179687499999996e-05
reach,19,float32_field_bfloat16_roundtrip,3,0.00016196628989871133,0.00016196628989871133,0.00016310420762727883,0.00016310420762727834,0.28737502267582021,9.4114203558162899,0.24588825754779348,3.214261933590786,both_positive,1.0070256454554778,0.0070010805973232948,0.023964992207262548,0.58991943359374999
reach,19,float32,4,9.7856165648647801e-08,9.7856165607257894e-08,5.4328812514660049e-11,5.4328775292924693e-11,0.41375176734188351,0.10022872887449831,0.41372706664559383,0.10009021607818915,both_positive,0.00055519048957760567,-7.4961992786417291,0.031031541842651139,2.4414062500000001e-05
reach,19,float32_field_bfloat16_roundtrip,4,0.000510477538539207,0.000510477538539207,0.00051143623798676873,0.00051143623798676765,0.53558382519057979,16.653964880736275,0.4735632188423427,5.7293889295339699,both_positive,1.0018780443314022,0.0018762830110272688,0.044609119806913532,0.54001220703124997
reach,19,float32,5,1.0331472102260484e-06,1.0331472099206875e-06,2.9195515490435954e-10,2.9195487144759874e-10,1.0000804637561467,0.32547086885031629,1.0000352018669463,0.32523997611385724,both_positive,0.00028258814621440149,-8.1715200340486369,0.075009012790395374,1.4648437500000001e-05
reach,19,float32_field_bfloat16_roundtrip,5,0.0032732670229363909,0.0032732670229363913,0.0031956378403874596,0.0031956378403874474,1.3051971779388201,41.899235317203399,1.1300934925706789,14.497504040425648,both_positive,0.97628388334805283,-0.024001870775682832,0.10896495286544575,0.52187988281249997
reach,19,bfloat16,0,7.1461424777988824e-05,7.146142477798881e-05,9.2246228787782187e-05,9.2246228787783936e-05,0.13941060587893264,7.1038060789935793,0.079069052291629152,1.7812286889438089,both_positive,1.2908534789834667,0.25530361122019407,0.011521746734576411,0.090744628906250013
reach,19,bfloat16,1,0.00012748414974487061,0.00012748414974487056,0.00014614828183903412,0.00014614828183903561,0.17075587125341546,9.0441247111292427,0.11282105570237087,2.5281612907683244,both_positive,1.146403550021829,0.13662969419645599,0.01551728748080917,0.027478027343750003
reach,19,bfloat16,2,0.00021224911193707172,0.00021224911193707134,0.00027551046199755216,0.00027551046199755287,0.23513287441396205,12.076037424334976,0.15897945103480191,3.2476098323666114,both_positive,1.2980523663120738,0.26086496131408055,0.020928450935972794,0.013989257812500001
reach,19,bfloat16,3,0.00044595746471703723,0.00044595746471703653,0.00056997760927183399,0.00056997760927182954,0.36242391521140221,17.173022944387437,0.25899249164723021,4.9389031261240817,both_positive,1.2780985954198307,0.24537350119540324,0.031930473693344279,0.0087475585937499996
