source_id,task,precision,modality,horizon,source_n,native_mse,metric,mean,marginal_95_low,marginal_95_high,n,percent_of_reference,percent_95_low,percent_95_high,missing_reason
S01,reach,bfloat16,visual,6,33,0.19808357862021883,output_interaction_mse,0.00018867391268996114,0.00018461175539616508,0.00019303505927639733,33,0.09524964866052896,0.09171260232142645,0.09874418526683859,
S01,reach,bfloat16,visual,6,33,0.19808357862021883,additive_quadratic_cross,8.215653286733948e-05,7.655874008925387e-05,8.739575757421758e-05,33,0.04147569093794307,0.0383579668645092,0.044418154195157905,
S01,reach,bfloat16,visual,6,33,0.19808357862021883,nonadditive_mse_remainder,-7.054830373271208e-05,-0.00010371851974765732,-3.5446776353142756e-05,33,-0.035615422653471306,-0.05295949776079091,-0.017800135601330334,
S02,reach,float32,proprio,1,33,0.00021134853958838822,factorial_from_arm_losses,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,proprio,1,33,0.00021134853958838822,output_interaction_mse,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,proprio,1,33,0.00021134853958838822,additive_quadratic_cross,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,proprio,1,33,0.00021134853958838822,nonadditive_mse_remainder,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,proprio,2,33,0.000284616811560879,factorial_from_arm_losses,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,proprio,3,33,0.00038410926937112983,factorial_from_arm_losses,1.0860623679220561e-07,-2.5878240892471685e-08,2.3672066879843693e-07,33,0.028274828402349565,-0.006772952378345889,0.06170961513308767,
S02,reach,float32,proprio,3,33,0.00038410926937112983,output_interaction_mse,1.4783777873331658e-10,1.3844397939387044e-10,1.5682688063348205e-10,33,3.848846943354403e-05,3.5451271642918876e-05,4.1562822024883275e-05,
S02,reach,float32,proprio,3,33,0.00038410926937112983,additive_quadratic_cross,2.4896946916891533e-08,-1.0347887435221606e-07,1.4889160251836465e-07,33,0.00648173551178633,-0.027262617911047796,0.03865846785015098,
S02,reach,float32,proprio,3,33,0.00038410926937112983,nonadditive_mse_remainder,8.370964819048416e-08,6.7739096087848e-08,9.99523504962232e-08,33,0.02179318617526076,0.017531390366221,0.026194203388075456,
S02,reach,float32,proprio,4,33,0.00048644034743505684,factorial_from_arm_losses,1.1199771497466149e-07,6.500054698537134e-08,1.5609518381685504e-07,33,0.023023936144526733,0.013624746394090361,0.03186133954852023,
S02,reach,float32,proprio,5,33,0.0006179475259278945,factorial_from_arm_losses,1.4952468086678108e-07,8.51214911498683e-08,2.0986092492577913e-07,33,0.024196986733179094,0.014143134376079261,0.03364875467367104,
S02,reach,float32,proprio,6,33,0.0007675998276810256,factorial_from_arm_losses,9.366972840830967e-08,5.221600343183513e-08,1.3197303975874347e-07,33,0.012202937654544907,0.007066055352094362,0.01690112425539097,
S02,reach,float32,proprio,6,33,0.0007675998276810256,output_interaction_mse,3.69771465956097e-11,3.195593733663575e-11,4.3547542368018914e-11,33,4.81724269106734e-06,4.10093257421511e-06,5.660680218369864e-06,
S02,reach,float32,proprio,6,33,0.0007675998276810256,additive_quadratic_cross,3.858085003960343e-08,9.238309096110488e-11,7.344156803353233e-08,33,0.005026167105346931,1.170198827765366e-05,0.009371579226913018,
S02,reach,float32,proprio,6,33,0.0007675998276810256,nonadditive_mse_remainder,5.509144703617838e-08,4.016070550149962e-08,6.959089111002511e-08,33,0.00717710518547322,0.005268706368351087,0.00920508846068513,
S02,reach,float32,visual,1,33,0.12007244179458026,factorial_from_arm_losses,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,visual,1,33,0.12007244179458026,output_interaction_mse,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,visual,1,33,0.12007244179458026,additive_quadratic_cross,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,visual,1,33,0.12007244179458026,nonadditive_mse_remainder,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,visual,2,33,0.13569343568136294,factorial_from_arm_losses,0.0,0.0,0.0,33,0.0,0.0,0.0,
S02,reach,float32,visual,3,33,0.14985166099298786,factorial_from_arm_losses,-5.073475679665027e-05,-5.433426840664034e-05,-4.721749889090976e-05,33,-0.03385665294629223,-0.03672211808165999,-0.031088947606459135,
S02,reach,float32,visual,3,33,0.14985166099298786,output_interaction_mse,5.952491644693396e-08,5.418184387106052e-08,6.554619022797193e-08,33,3.9722560332327165e-05,3.639873164389277e-05,4.3270208602131226e-05,
S02,reach,float32,visual,3,33,0.14985166099298786,additive_quadratic_cross,-5.559402995437455e-05,-5.983707075175977e-05,-5.164138834738313e-05,33,-0.0370993751994354,-0.040020372433704085,-0.03424301557044438,
S02,reach,float32,visual,3,33,0.14985166099298786,nonadditive_mse_remainder,4.860163094413753e-06,3.4827269354614493e-06,6.309309327108831e-06,33,0.0032433161315717283,0.0023795274134100117,0.004102839565547349,
S02,reach,float32,visual,4,33,0.16418566681218869,factorial_from_arm_losses,-2.5928827623523564e-05,-2.8319765315063056e-05,-2.3618680895350664e-05,33,-0.015792381958154387,-0.017414096844571212,-0.014238450773019015,
S02,reach,float32,visual,5,33,0.17929694797617912,factorial_from_arm_losses,-1.1437847231976159e-05,-1.4033764365567344e-05,-9.067875587129886e-06,33,-0.006379276034021367,-0.007795988283383521,-0.005054190162778166,
S02,reach,float32,visual,6,33,0.19502581895488982,factorial_from_arm_losses,-8.634935048487922e-06,-1.0618083178988497e-05,-6.832052304431128e-06,33,-0.004427585585724531,-0.005421195970564426,-0.003499553887756176,
S02,reach,float32,visual,6,33,0.19502581895488982,output_interaction_mse,1.757970494005824e-08,1.4112303752317645e-08,2.1883948161777836e-08,33,9.014039799583914e-06,7.339631640505253e-06,1.1012587960791677e-05,
S02,reach,float32,visual,6,33,0.19502581895488982,additive_quadratic_cross,-1.3637164930709508e-05,-1.779654849890255e-05,-9.737524133009633e-06,33,-0.006992492072992568,-0.00910515823991582,-0.004954298111224107,
S02,reach,float32,visual,6,33,0.19502581895488982,nonadditive_mse_remainder,5.001625949333432e-06,2.647518524564878e-06,7.427231555883184e-06,33,0.0025645968190962072,0.0013486279470673053,0.0038189037562179253,
S15,reach-wall,bfloat16,proprio,1,27,0.0002569185601658566,factorial_from_arm_losses,0.0,0.0,0.0,27,0.0,0.0,0.0,
S15,reach-wall,bfloat16,proprio,1,27,0.0002569185601658566,output_interaction_mse,0.0,0.0,0.0,27,0.0,0.0,0.0,
S15,reach-wall,bfloat16,proprio,1,27,0.0002569185601658566,additive_quadratic_cross,0.0,0.0,0.0,27,0.0,0.0,0.0,
S15,reach-wall,bfloat16,proprio,1,27,0.0002569185601658566,nonadditive_mse_remainder,0.0,0.0,0.0,27,0.0,0.0,0.0,
S15,reach-wall,bfloat16,proprio,2,27,0.0003460459251657062,factorial_from_arm_losses,0.0,0.0,0.0,27,0.0,0.0,0.0,
