task,episode,bank,arm,modality,horizon,numerator_mse_mean,denominator_mse_mean,donor_reconstruction,zero_denominator_candidates,native_spearman,spearman_loss,native_top10_overlap,cost_change_mean,cost_change_rms,centered_cost_change_rms
reach,0,fresh,all_blocks_h3_donor,proprio,4,0.0014578468803217053,0.0032177129876117118,0.54693072814932275,0,0.9507421193568818,0.049257880643118201,6,0.00049438970784346258,0.023866500396012243,0.023861379255391568
reach,0,fresh,all_blocks_h3_donor,proprio,6,0.0013040329883321872,0.0033659939563998181,0.61258605772217489,0,0.9507421193568818,0.049257880643118201,6,0.00049438970784346258,0.023866500396012243,0.023861379255391568
reach,0,fresh,all_blocks_h3_donor,official,3,0,0.038740970826754199,1,0,0.93732908143423821,0.062670918565761791,5,0.0015794225533803303,0.045776380183289778,0.045749124659199315
reach,0,fresh,all_blocks_h3_donor,official,4,0.070929384357049846,0.1357743485001886,0.47759363134081756,0,0.93732908143423821,0.062670918565761791,5,0.0015794225533803303,0.045776380183289778,0.045749124659199315
reach,0,fresh,all_blocks_h3_donor,official,6,0.076622061807892827,0.15535585784535771,0.50679644224189502,0,0.93732908143423821,0.062670918565761791,5,0.0015794225533803303,0.045776380183289778,0.045749124659199315
reach,0,fresh,all_blocks_persistent_donor,visual,3,0,0.038645631213795738,1,0,0.76902010022333578,0.23097989977666422,3,0.0027778029441833498,0.081620370468703685,0.081573088002427144
reach,0,fresh,all_blocks_persistent_donor,visual,4,0,0.13545257720142742,1,0,0.76902010022333578,0.23097989977666422,3,0.0027778029441833498,0.081620370468703685,0.081573088002427144
reach,0,fresh,all_blocks_persistent_donor,visual,6,0,0.15501925844971776,1,0,0.76902010022333578,0.23097989977666422,3,0.0027778029441833498,0.081620370468703685,0.081573088002427144
reach,0,fresh,all_blocks_persistent_donor,proprio,3,0,0.00095339612958458201,1,0,0.78654651718352431,0.21345348281647569,4,-0.00027954675257205961,0.048752995148563176,0.048752193689812061
reach,0,fresh,all_blocks_persistent_donor,proprio,4,0,0.0032177129876117118,1,0,0.78654651718352431,0.21345348281647569,4,-0.00027954675257205961,0.048752995148563176,0.048752193689812061
reach,0,fresh,all_blocks_persistent_donor,proprio,6,0,0.0033659939563998181,1,0,0.78654651718352431,0.21345348281647569,4,-0.00027954675257205961,0.048752995148563176,0.048752193689812061
reach,0,fresh,all_blocks_persistent_donor,official,3,0,0.038740970826754199,1,0,0.77247080523116929,0.22752919476883071,3,0.0027498575051625568,0.085625100882709096,0.085580933535895784
reach,0,fresh,all_blocks_persistent_donor,official,4,0,0.1357743485001886,1,0,0.77247080523116929,0.22752919476883071,3,0.0027498575051625568,0.085625100882709096,0.085580933535895784
reach,0,fresh,all_blocks_persistent_donor,official,6,0,0.15535585784535771,1,0,0.77247080523116929,0.22752919476883071,3,0.0027498575051625568,0.085625100882709096,0.085580933535895784
reach,0,fresh,donor_h3_B0,visual,3,0.025470251190673379,0.038645631213795738,0.34092805860081288,0,0.99760797342192686,0.0023920265780731365,9,0.00018552303314208984,0.006788774328737133,0.0067862388766307116
reach,0,fresh,donor_h3_B0,visual,4,0.12114613655783071,0.13545257720142742,0.10561955290316871,0,0.99760797342192686,0.0023920265780731365,9,0.00018552303314208984,0.006788774328737133,0.0067862388766307116
reach,0,fresh,donor_h3_B0,visual,6,0.14198263289412172,0.15501925844971776,0.084096812782939567,0,0.99760797342192686,0.0023920265780731365,9,0.00018552303314208984,0.006788774328737133,0.0067862388766307116
reach,0,fresh,donor_h3_B0,proprio,3,0.00089217985138508385,0.00095339612958458201,0.064208649794048944,0,0.99899465549617217,0.0010053445038278319,9,0.00016233384609222413,0.0030563955011637884,0.0030520814507393398
reach,0,fresh,donor_h3_B0,proprio,4,0.0029572075611078905,0.0032177129876117118,0.080959808257223265,0,0.99899465549617217,0.0010053445038278319,9,0.00016233384609222413,0.0030563955011637884,0.0030520814507393398
reach,0,fresh,donor_h3_B0,proprio,6,0.003008939124859411,0.0033659939563998181,0.10607708634221791,0,0.99899465549617217,0.0010053445038278319,9,0.00016233384609222413,0.0030563955011637884,0.0030520814507393398
reach,0,fresh,donor_h3_B0,official,3,0.025559469175811884,0.038740970826754199,0.34024706582312281,0,0.99808397871087462,0.0019160212891253803,9,0.00020176410675048828,0.0069700582288725992,0.0069671373575595462
reach,0,fresh,donor_h3_B0,official,4,0.1214418573139415,0.1357743485001886,0.10556111183422245,0,0.99808397871087462,0.0019160212891253803,9,0.00020176410675048828,0.0069700582288725992,0.0069671373575595462
reach,0,fresh,donor_h3_B0,official,6,0.14228352680660766,0.15535585784535771,0.084144436006798884,0,0.99808397871087462,0.0019160212891253803,9,0.00020176410675048828,0.0069700582288725992,0.0069671373575595462
reach,0,fresh,donor_persistent_B0,visual,3,0.025470251190673379,0.038645631213795738,0.34092805860081288,0,0.99303814486827635,0.0069618551317236488,8,0.0002705979347229004,0.012870650429047342,0.012867805532586363
reach,0,fresh,donor_persistent_B0,visual,4,0.1022812107539418,0.13545257720142742,0.244892840969408,0,0.99303814486827635,0.0069618551317236488,8,0.0002705979347229004,0.012870650429047342,0.012867805532586363
reach,0,fresh,donor_persistent_B0,visual,6,0.12546469542391031,0.15501925844971776,0.19065091216001273,0,0.99303814486827635,0.0069618551317236488,8,0.0002705979347229004,0.012870650429047342,0.012867805532586363
reach,0,fresh,donor_persistent_B0,proprio,3,0.00089217985138508385,0.00095339612958458201,0.064208649794048944,0,0.99615151279458658,0.00384848720541342,8,-0.00016125606993834177,0.0065901816030537038,0.0065882084090544317
reach,0,fresh,donor_persistent_B0,proprio,4,0.0025154997832015171,0.0032177129876117118,0.21823363585059818,0,0.99615151279458658,0.00384848720541342,8,-0.00016125606993834177,0.0065901816030537038,0.0065882084090544317
reach,0,fresh,donor_persistent_B0,proprio,6,0.0025586052717649142,0.0033659939563998181,0.23986635005680945,0,0.99615151279458658,0.00384848720541342,8,-0.00016125606993834177,0.0065901816030537038,0.0065882084090544317
reach,0,fresh,donor_persistent_B0,official,3,0.025559469175811884,0.038740970826754199,0.34024706582312281,0,0.99391948799431107,0.0060805120056889317,9,0.00025447726249694825,0.01321694537971377,0.013214495317385725
reach,0,fresh,donor_persistent_B0,official,4,0.10253276073226195,0.1357743485001886,0.24482966138394313,0,0.99391948799431107,0.0060805120056889317,9,0.00025447726249694825,0.01321694537971377,0.013214495317385725
reach,0,fresh,donor_persistent_B0,official,6,0.1257205559510868,0.15535585784535771,0.1907575440365441,0,0.99391948799431107,0.0060805120056889317,9,0.00025447726249694825,0.01321694537971377,0.013214495317385725
reach,0,fresh,random_range_B0,visual,3,0.040197440621647901,0.038645631213795738,-0.040154846980431813,0,0.99914043489372106,0.00085956510627893667,9,-0.00073563734690348308,0.0046056067509791737,0.0045464767940137721
reach,0,fresh,random_range_B0,visual,4,0.13615644290270837,0.13545257720142742,-0.0051963994766541788,0,0.99914043489372106,0.00085956510627893667,9,-0.00073563734690348308,0.0046056067509791737,0.0045464767940137721
reach,0,fresh,random_range_B0,visual,6,0.15616115201779129,0.15501925844971776,-0.0073661400492630591,0,0.99914043489372106,0.00085956510627893667,9,-0.00073563734690348308,0.0046056067509791737,0.0045464767940137721
reach,0,fresh,random_range_B0,proprio,3,0.00098627442992590595,0.00095339612958458201,-0.034485456067091302,0,0.9993755486172069,0.00062445138279310086,9,-0.00054326335589090983,0.0026860262911478391,0.0026305136690166738
reach,0,fresh,random_range_B0,proprio,4,0.0032572842199636866,0.0032177129876117118,-0.012297937231917633,0,0.9993755486172069,0.00062445138279310086,9,-0.00054326335589090983,0.0026860262911478391,0.0026305136690166738
reach,0,fresh,random_range_B0,proprio,6,0.0034256439385407914,0.0033659939563998181,-0.017721357469332233,0,0.9993755486172069,0.00062445138279310086,9,-0.00054326335589090983,0.0026860262911478391,0.0026305136690166738
reach,0,fresh,random_range_B0,official,3,0.040296068064640485,0.038740970826754199,-0.040140894889818979,0,0.9993226591406571,0.00067734085934290089,9,-0.00078995982805887854,0.0047642852949363731,0.0046983377743197805
reach,0,fresh,random_range_B0,official,4,0.13648217132470472,0.1357743485001886,-0.00521322939373281,0,0.9993226591406571,0.00067734085934290089,9,-0.00078995982805887854,0.0047642852949363731,0.0046983377743197805
reach,0,fresh,random_range_B0,official,6,0.15650371641164534,0.15535585784535771,-0.00738857602286358,0,0.9993226591406571,0.00067734085934290089,9,-0.00078995982805887854,0.0047642852949363731,0.0046983377743197805
reach,0,fresh,random_off_range_B0,visual,3,0.039747615656344285,0.038645631213795738,-0.028515110451997394,0,0.99953821709130097,0.00046178290869902661,10,-0.00022475083669026692,0.0027135711601876584,0.0027042476777856756
reach,0,fresh,random_off_range_B0,visual,4,0.13641745179281464,0.13545257720142742,-0.0071233387457247943,0,0.99953821709130097,0.00046178290869902661,10,-0.00022475083669026692,0.0027135711601876584,0.0027042476777856756
reach,0,fresh,random_off_range_B0,visual,6,0.15619075437272711,0.15501925844971776,-0.0075570992580211716,0,0.99953821709130097,0.00046178290869902661,10,-0.00022475083669026692,0.0027135711601876584,0.0027042476777856756
reach,0,fresh,random_off_range_B0,proprio,3,0.00098181164309192734,0.00095339612958458201,-0.0298045194705443,0,0.99973821931354789,0.00026178068645210661,10,-0.00038352069755395252,0.0014590510289566303,0.0014077435063416671
reach,0,fresh,random_off_range_B0,proprio,4,0.0032468103781019739,0.0032177129876117118,-0.009042879399837167,0,0.99973821931354789,0.00026178068645210661,10,-0.00038352069755395252,0.0014590510289566303,0.0014077435063416671
reach,0,fresh,random_off_range_B0,proprio,6,0.0034014033682335577,0.0033659939563998181,-0.01051974908226283,0,0.99973821931354789,0.00026178068645210661,10,-0.00038352069755395252,0.0014590510289566303,0.0014077435063416671
reach,0,fresh,random_off_range_B0,official,3,0.039845796820653485,0.038740970826754199,-0.028518283623814256,0,0.99964488494316606,0.0003551150568339434,9,-0.00026310205459594726,0.0028041708630509202,0.0027918007697633326
reach,0,fresh,random_off_range_B0,official,4,0.13674213283062486,0.1357743485001886,-0.0071278878604592588,0,0.99964488494316606,0.0003551150568339434,9,-0.00026310205459594726,0.0028041708630509202,0.0027918007697633326
reach,0,fresh,random_off_range_B0,official,6,0.15653089470955051,0.15535585784535771,-0.0075635182379953925,0,0.99964488494316606,0.0003551150568339434,9,-0.00026310205459594726,0.0028041708630509202,0.0027918007697633326
reach,0,fresh,random_isotropic_B0,visual,3,0.039787221145870098,0.038645631213795738,-0.029539947885929063,0,0.99950177224191383,0.00049822775808616715,10,-0.00028484900792439779,0.0028472612688355673,0.0028329768399504452
reach,0,fresh,random_isotropic_B0,visual,4,0.13634891180127204,0.13545257720142742,-0.0066173314555078022,0,0.99950177224191383,0.00049822775808616715,10,-0.00028484900792439779,0.0028472612688355673,0.0028329768399504452
reach,0,fresh,random_isotropic_B0,visual,6,0.15620573743547417,0.15501925844971776,-0.0076537521700328348,0,0.99950177224191383,0.00049822775808616715,10,-0.00028484900792439779,0.0028472612688355673,0.0028329768399504452
reach,0,fresh,random_isotropic_B0,proprio,3,0.00098332274588019768,0.00095339612958458201,-0.031389487923194626,0,0.9997333303703374,0.000266669629662597,10,-0.00039833632608254752,0.001556594114585126,0.0015047635724206344
reach,0,fresh,random_isotropic_B0,proprio,4,0.0032494744447170761,0.0032177129876117118,-0.0098708173251147446,0,0.9997333303703374,0.000266669629662597,10,-0.00039833632608254752,0.001556594114585126,0.0015047635724206344
reach,0,fresh,random_isotropic_B0,proprio,6,0.0034072640576083835,0.0033659939563998181,-0.01226089581358214,0,0.9997333303703374,0.000266669629662597,10,-0.00039833632608254752,0.001556594114585126,0.0015047635724206344
reach,0,fresh,random_isotropic_B0,official,3,0.039885553420458117,0.038740970826754199,-0.02954449951247673,0,0.99961821798019979,0.0003817820198002142,9,-0.0003246732552846273,0.0029480929723845607,0.0029301603115062013
reach,0,fresh,random_isotropic_B0,official,4,0.13667385924574377,0.1357743485001886,-0.0066250418837687786,0,0.99961821798019979,0.0003817820198002142,9,-0.0003246732552846273,0.0029480929723845607,0.0029301603115062013
reach,0,fresh,random_isotropic_B0,official,6,0.15654646384123502,0.15535585784535771,-0.0076637341674135051,0,0.99961821798019979,0.0003817820198002142,9,-0.0003246732552846273,0.0029480929723845607,0.0029301603115062013
reach,0,fresh,donor_h3_B1,visual,3,0.014864522952660037,0.038645631213795738,0.61536343214511424,0,0.9896109956777297,0.010389004322270301,8,0.00014374693234761555,0.014959014505281172,0.014958323829515565
reach,0,fresh,donor_h3_B1,visual,4,0.10083707776611427,0.13545257720142742,0.25555438036322853,0,0.9896109956777297,0.010389004322270301,8,0.00014374693234761555,0.014959014505281172,0.014958323829515565
reach,0,fresh,donor_h3_B1,visual,6,0.1164554112092524,0.15501925844971776,0.2487681054994465,0,0.9896109956777297,0.010389004322270301,8,0.00014374693234761555,0.014959014505281172,0.014958323829515565
reach,0,fresh,donor_h3_B1,proprio,3,0.000492324054739969,0.00095339612958458201,0.48361018105403197,0,0.99378970877454198,0.00621029122545802,8,4.3923730651537577e-05,0.0084871200029363551,0.0084870063420577242
reach,0,fresh,donor_h3_B1,proprio,4,0.0022565348651289504,0.0032177129876117118,0.29871468530080991,0,0.99378970877454198,0.00621029122545802,8,4.3923730651537577e-05,0.0084871200029363551,0.0084870063420577242
reach,0,fresh,donor_h3_B1,proprio,6,0.0023091985039283367,0.0033659939563998181,0.31396237371792646,0,0.99378970877454198,0.00621029122545802,8,4.3923730651537577e-05,0.0084871200029363551,0.0084870063420577242
reach,0,fresh,donor_h3_B1,official,3,0.014913755358134034,0.038740970826754199,0.61503919391109541,0,0.99016533407764418,0.009834665922355823,8,0.00014814456303914388,0.015547123903936711,0.015546418072109157
reach,0,fresh,donor_h3_B1,official,4,0.10106273125262717,0.1357743485001886,0.2556566658650784,0,0.99016533407764418,0.009834665922355823,8,0.00014814456303914388,0.015547123903936711,0.015546418072109157
reach,0,fresh,donor_h3_B1,official,6,0.11668633105964524,0.15535585784535771,0.24890935766454581,0,0.99016533407764418,0.009834665922355823,8,0.00014814456303914388,0.015547123903936711,0.015546418072109157
reach,0,fresh,donor_persistent_B1,visual,3,0.014864522952660037,0.038645631213795738,0.61536343214511424,0,0.92169157435082616,0.078308425649173841,4,0.0012911391258239747,0.048516574757907875,0.048499391604405001
reach,0,fresh,donor_persistent_B1,visual,4,0.029582098002512585,0.13545257720142742,0.78160549903364374,0,0.92169157435082616,0.078308425649173841,4,0.0012911391258239747,0.048516574757907875,0.048499391604405001
reach,0,fresh,donor_persistent_B1,visual,6,0.037223915029076397,0.15501925844971776,0.7598755444882328,0,0.92169157435082616,0.078308425649173841,4,0.0012911391258239747,0.048516574757907875,0.048499391604405001
reach,0,fresh,donor_persistent_B1,proprio,3,0.000492324054739969,0.00095339612958458201,0.48361018105403197,0,0.91333948154979505,0.086660518450204949,6,-0.0006321465224027634,0.031142982995186384,0.031136566615680067
reach,0,fresh,donor_persistent_B1,proprio,4,0.0005006738065244054,0.0032177129876117118,0.84440072546805323,0,0.91333948154979505,0.086660518450204949,6,-0.0006321465224027634,0.031142982995186384,0.031136566615680067
reach,0,fresh,donor_persistent_B1,proprio,6,0.00063873446990363528,0.0033659939563998181,0.81023897304117276,0,0.91333948154979505,0.086660518450204949,6,-0.0006321465224027634,0.031142982995186384,0.031136566615680067
reach,0,fresh,donor_persistent_B1,official,3,0.014913755358134034,0.038740970826754199,0.61503919391109541,0,0.9232835920399115,0.076716407960088495,4,0.0012279331684112548,0.05095631471874576,0.050941517349307339
reach,0,fresh,donor_persistent_B1,official,4,0.029632165383165029,0.1357743485001886,0.7817543172882625,0,0.9232835920399115,0.076716407960088495,4,0.0012279331684112548,0.05095631471874576,0.050941517349307339
reach,0,fresh,donor_persistent_B1,official,6,0.037287788476066751,0.15535585784535771,0.75998466364117878,0,0.9232835920399115,0.076716407960088495,4,0.0012279331684112548,0.05095631471874576,0.050941517349307339
reach,0,fresh,random_range_B1,visual,3,0.04126646155002537,0.038645631213795738,-0.0678169887232698,0,0.99599151101678907,0.0040084889832109338,10,-0.0003658000628153483,0.0089824281506099279,0.0089749766459258241
reach,0,fresh,random_range_B1,visual,4,0.13648785397306923,0.13545257720142742,-0.0076430939376095353,0,0.99599151101678907,0.0040084889832109338,10,-0.0003658000628153483,0.0089824281506099279,0.0089749766459258241
reach,0,fresh,random_range_B1,visual,6,0.1560393059612907,0.15501925844971776,-0.0065801341186508822,0,0.99599151101678907,0.0040084889832109338,10,-0.0003658000628153483,0.0089824281506099279,0.0089749766459258241
reach,0,fresh,random_range_B1,proprio,3,0.0010096754484263516,0.00095339612958458201,-0.059030362191937913,0,0.99784619829109211,0.0021538017089078876,9,-0.00060834703346093495,0.0047087526770287786,0.0046692896312292486
reach,0,fresh,random_range_B1,proprio,4,0.0032211221342217768,0.0032177129876117118,-0.001059493691075053,0,0.99784619829109211,0.0021538017089078876,9,-0.00060834703346093495,0.0047087526770287786,0.0046692896312292486
reach,0,fresh,random_range_B1,proprio,6,0.0033836805779055117,0.0033659939563998181,-0.0052545018603096239,0,0.99784619829109211,0.0021538017089078876,9,-0.00060834703346093495,0.0047087526770287786,0.0046692896312292486
reach,0,fresh,random_range_B1,official,3,0.041367429094868,0.038740970826754199,-0.067795365269989194,0,0.99642396026622515,0.0035760397337748495,9,-0.00042663216590881347,0.0092778754347289574,0.009268061155244877
reach,0,fresh,random_range_B1,official,4,0.13680996618649141,0.1357743485001886,-0.0076274914793745818,0,0.99642396026622515,0.0035760397337748495,9,-0.00042663216590881347,0.0092778754347289574,0.009268061155244877
reach,0,fresh,random_range_B1,official,6,0.15637767401908126,0.15535585784535771,-0.0065772619577735281,0,0.99642396026622515,0.0035760397337748495,9,-0.00042663216590881347,0.0092778754347289574,0.009268061155244877
reach,0,fresh,random_off_range_B1,visual,3,0.039382398173285912,0.038645631213795738,-0.01906468949657536,0,0.99921643573817487,0.0007835642618251315,9,0.0001168521245320638,0.0037508222330575338,0.0037490016010920889
reach,0,fresh,random_off_range_B1,visual,4,0.13601249810395097,0.13545257720142742,-0.0041337043125500017,0,0.99921643573817487,0.0007835642618251315,9,0.0001168521245320638,0.0037508222330575338,0.0037490016010920889
reach,0,fresh,random_off_range_B1,visual,6,0.15563715407814263,0.15501925844971776,-0.0039859281653400469,0,0.99921643573817487,0.0007835642618251315,9,0.0001168521245320638,0.0037508222330575338,0.0037490016010920889
reach,0,fresh,random_off_range_B1,proprio,3,0.00099240787934599386,0.00095339612958458201,-0.04091872050960621,0,0.99919287992088801,0.00080712007911198924,10,-1.1877566576004029e-05,0.0024855231491561522,0.0024854947693373542
reach,0,fresh,random_off_range_B1,proprio,4,0.0032422705353008872,0.0032177129876117118,-0.0076319882424948915,0,0.99919287992088801,0.00080712007911198924,10,-1.1877566576004029e-05,0.0024855231491561522,0.0024854947693373542
reach,0,fresh,random_off_range_B1,proprio,6,0.003389662741066959,0.0033659939563998181,-0.0070317371254156047,0,0.99919287992088801,0.00080712007911198924,10,-1.1877566576004029e-05,0.0024855231491561522,0.0024854947693373542
reach,0,fresh,random_off_range_B1,official,3,0.039481638961220512,0.038740970826754199,-0.019118471185931574,0,0.99913154590606568,0.00086845409393432327,9,0.00011567433675130209,0.0039172849754261739,0.0039155767169750093
reach,0,fresh,random_off_range_B1,official,4,0.13633672515748102,0.1357743485001886,-0.0041419948871390666,0,0.99913154590606568,0.00086845409393432327,9,0.00011567433675130209,0.0039172849754261739,0.0039155767169750093
reach,0,fresh,random_off_range_B1,official,6,0.15597612035224931,0.15535585784535771,-0.0039925273207850331,0,0.99913154590606568,0.00086845409393432327,9,0.00011567433675130209,0.0039172849754261739,0.0039155767169750093
reach,0,fresh,random_isotropic_B1,visual,3,0.039557261325726789,0.038645631213795738,-0.023589473979289455,0,0.99907198968877431,0.000928010311225691,9,2.5840997695922853e-05,0.0041549797725773507,0.0041548994155532828
reach,0,fresh,random_isotropic_B1,visual,4,0.13603388997006266,0.13545257720142742,-0.0042916331357121251,0,0.99907198968877431,0.000928010311225691,9,2.5840997695922853e-05,0.0041549797725773507,0.0041548994155532828
reach,0,fresh,random_isotropic_B1,visual,6,0.15568275061632225,0.15501925844971776,-0.0042800628337396063,0,0.99907198968877431,0.000928010311225691,9,2.5840997695922853e-05,0.0041549797725773507,0.0041548994155532828
reach,0,fresh,random_isotropic_B1,proprio,3,0.00099246210844880782,0.00095339612958458201,-0.040975600437194837,0,0.99913599039989331,0.00086400960010668548,10,-0.00014650171001752218,0.0025441225941933363,0.002539900986898303
reach,0,fresh,random_isotropic_B1,proprio,4,0.003237564731905463,0.0032177129876117118,-0.0061695198950872943,0,0.99913599039989331,0.00086400960010668548,10,-0.00014650171001752218,0.0025441225941933363,0.002539900986898303
reach,0,fresh,random_isotropic_B1,proprio,6,0.0033870737616279747,0.0033659939563998181,-0.0062625796425086477,0,0.99913599039989331,0.00086400960010668548,10,-0.00014650171001752218,0.0025441225941933363,0.002539900986898303
reach,0,fresh,random_isotropic_B1,official,3,0.039656507536571677,0.038740970826754199,-0.023632260376531766,0,0.99900132223691374,0.00099867776308626421,10,1.1200904846191406e-05,0.0043235475999565121,0.0043235330909824595
reach,0,fresh,random_isotropic_B1,official,4,0.13635764644325321,0.1357743485001886,-0.0042960835349823423,0,0.99900132223691374,0.00099867776308626421,10,1.1200904846191406e-05,0.0043235475999565121,0.0043235330909824595
reach,0,fresh,random_isotropic_B1,official,6,0.15602145799248504,0.15535585784535771,-0.0042843582234914912,0,0.99900132223691374,0.00099867776308626421,10,1.1200904846191406e-05,0.0043235475999565121,0.0043235330909824595
reach,0,fresh,donor_h3_B2,visual,3,0.025552473403234254,0.038645631213795738,0.33880046461467761,0,0.99642262691807681,0.0035773730819231853,9,0.00040390451749165853,0.009067583817607569,0.0090585836326706436
reach,0,fresh,donor_h3_B2,visual,4,0.12365303019198684,0.13545257720142742,0.087112015535103726,0,0.99642262691807681,0.0035773730819231853,9,0.00040390451749165853,0.009067583817607569,0.0090585836326706436
reach,0,fresh,donor_h3_B2,visual,6,0.1425750056405462,0.15501925844971776,0.080275527915829814,0,0.99642262691807681,0.0035773730819231853,9,0.00040390451749165853,0.009067583817607569,0.0090585836326706436
reach,0,fresh,donor_h3_B2,proprio,3,0.00081681945533535513,0.00095339612958458201,0.143252809625666,0,0.99831242569361878,0.0016875743063812232,9,0.0001335413008928299,0.0042384685239225022,0.0042363642606883618
reach,0,fresh,donor_h3_B2,proprio,4,0.0029639896470280628,0.0032177129876117118,0.07885207337027611,0,0.99831242569361878,0.0016875743063812232,9,0.0001335413008928299,0.0042384685239225022,0.0042363642606883618
reach,0,fresh,donor_h3_B2,proprio,6,0.0030099305924883575,0.0033659939563998181,0.10578253215056188,0,0.99831242569361878,0.0016875743063812232,9,0.0001335413008928299,0.0042384685239225022,0.0042363642606883618
reach,0,fresh,donor_h3_B2,official,3,0.025634155348767788,0.038740970826754199,0.33831923150813126,0,0.99681329792553253,0.0031867020744674734,9,0.0004172670841217041,0.0094035746622519421,0.0093943123542415442
reach,0,fresh,donor_h3_B2,official,4,0.12394942915668967,0.1357743485001886,0.087092440318227715,0,0.99681329792553253,0.0031867020744674734,9,0.0004172670841217041,0.0094035746622519421,0.0093943123542415442
reach,0,fresh,donor_h3_B2,official,6,0.14287599869979503,0.15535585784535771,0.080330792276820495,0,0.99681329792553253,0.0031867020744674734,9,0.0004172670841217041,0.0094035746622519421,0.0093943123542415442
reach,0,fresh,donor_persistent_B2,visual,3,0.025552473403234254,0.038645631213795738,0.33880046461467761,0,0.99363637373748592,0.0063636262625140771,8,0.0001884591579437256,0.012409792717811756,0.012408361634190099
reach,0,fresh,donor_persistent_B2,visual,4,0.11189876516796417,0.13545257720142742,0.17388972967592264,0,0.99363637373748592,0.0063636262625140771,8,0.0001884591579437256,0.012409792717811756,0.012408361634190099
reach,0,fresh,donor_persistent_B2,visual,6,0.13161388141565358,0.15501925844971776,0.15098367304895843,0,0.99363637373748592,0.0063636262625140771,8,0.0001884591579437256,0.012409792717811756,0.012408361634190099
reach,0,fresh,donor_persistent_B2,proprio,3,0.00081681945533535513,0.00095339612958458201,0.143252809625666,0,0.99703107812309022,0.0029689218769097803,9,-0.00013306376834710439,0.005812910112744249,0.0058113869267497264
reach,0,fresh,donor_persistent_B2,proprio,4,0.0027024449013020569,0.0032177129876117118,0.16013488098331075,0,0.99703107812309022,0.0029689218769097803,9,-0.00013306376834710439,0.005812910112744249,0.0058113869267497264
reach,0,fresh,donor_persistent_B2,proprio,6,0.0027547938535364526,0.0033659939563998181,0.18158086757740044,0,0.99703107812309022,0.0029689218769097803,9,-0.00013306376834710439,0.005812910112744249,0.0058113869267497264
reach,0,fresh,donor_persistent_B2,official,3,0.025634155348767788,0.038740970826754199,0.33831923150813126,0,0.99434171490794343,0.0056582850920565697,8,0.00017514506975809733,0.012869035367146639,0.012867843466774472
reach,0,fresh,donor_persistent_B2,official,4,0.11216900965809438,0.1357743485001886,0.1738571320934118,0,0.99434171490794343,0.0056582850920565697,8,0.00017514506975809733,0.012869035367146639,0.012867843466774472
reach,0,fresh,donor_persistent_B2,official,6,0.13188936080100722,0.15535585784535771,0.15104996599297349,0,0.99434171490794343,0.0056582850920565697,8,0.00017514506975809733,0.012869035367146639,0.012867843466774472
reach,0,fresh,random_range_B2,visual,3,0.039764507085700319,0.038645631213795738,-0.02895219554610784,0,0.99845509394548826,0.001544906054511741,9,-0.00014071981112162273,0.005889080141253015,0.0058873986483725157
reach,0,fresh,random_range_B2,visual,4,0.13602870023351563,0.13545257720142742,-0.0042533190876941074,0,0.99845509394548826,0.001544906054511741,9,-0.00014071981112162273,0.005889080141253015,0.0058873986483725157
reach,0,fresh,random_range_B2,visual,6,0.15571675816684361,0.15501925844971776,-0.0044994391284105539,0,0.99845509394548826,0.001544906054511741,9,-0.00014071981112162273,0.005889080141253015,0.0058873986483725157
reach,0,fresh,random_range_B2,proprio,3,0.00097646013352434757,0.00095339612958458201,-0.024191417632264844,0,0.99902043356037284,0.00097956643962715528,10,7.5648948550224306e-05,0.0028648769893296743,0.0028638780352127262
reach,0,fresh,random_range_B2,proprio,4,0.0032244785671733376,0.0032177129876117118,-0.0021026050451589118,0,0.99902043356037284,0.00097956643962715528,10,7.5648948550224306e-05,0.0028648769893296743,0.0028638780352127262
reach,0,fresh,random_range_B2,proprio,6,0.0033740267938679467,0.0033659939563998181,-0.0023864681791407882,0,0.99902043356037284,0.00097956643962715528,10,7.5648948550224306e-05,0.0028648769893296743,0.0028638780352127262
reach,0,fresh,random_range_B2,official,3,0.039862153099052763,0.038740970826754199,-0.028940479507144623,0,0.9984524272491917,0.0015475727508083015,9,-0.00013314882914225261,0.0061047756449463522,0.0061033234441923686
reach,0,fresh,random_range_B2,official,4,0.13635114809023294,0.1357743485001886,-0.0042482221157078559,0,0.9984524272491917,0.0015475727508083015,9,-0.00013314882914225261,0.0061047756449463522,0.0061033234441923686
reach,0,fresh,random_range_B2,official,6,0.15605416084623042,0.15535585784535771,-0.0044948610921886623,0,0.9984524272491917,0.0015475727508083015,9,-0.00013314882914225261,0.0061047756449463522,0.0061033234441923686
reach,0,fresh,random_off_range_B2,visual,3,0.03913026685246223,0.038645631213795738,-0.012540502598738401,0,0.99939332659251767,0.00060667340748232768,9,0.00026622931162516278,0.0032501690761402987,0.0032392469768651902
reach,0,fresh,random_off_range_B2,visual,4,0.13512178353063442,0.13545257720142742,0.0024421364113367261,0,0.99939332659251767,0.00060667340748232768,9,0.00026622931162516278,0.0032501690761402987,0.0032392469768651902
reach,0,fresh,random_off_range_B2,visual,6,0.15475364346928852,0.15501925844971776,0.0017134321444027822,0,0.99939332659251767,0.00060667340748232768,9,0.00026622931162516278,0.0032501690761402987,0.0032392469768651902
