task,episode,bank,arm,horizon,layer,requested_l2_mean,delivered_l2_mean,max_relative_norm_error,zero_target_count,in_range_energy_fraction,off_range_energy_fraction
reach,3,original,donor_h3_B5,3,5,0.57104728421075002,0.57104728421075002,0,0,0.99999999999998634,1.1710290929206252e-14
reach,3,original,donor_persistent_B5,3,5,0.57104728421075002,0.57104728421075002,0,0,0.99999999999998634,1.1710290929206252e-14
reach,3,original,donor_persistent_B5,4,5,0.57104728421075002,0.57104728421075002,0,0,0.99999999999998634,1.1710290929206252e-14
reach,3,original,random_range_B5,3,5,0.57104728421075002,0.57104728444073394,2.1444168108625597e-08,0,0.99999999999999623,3.599175876093322e-15
reach,3,original,random_off_range_B5,3,5,0.57104728421075002,0.57104728413531758,1.281959194665263e-08,0,2.5484951456677389e-16,1
reach,3,original,random_isotropic_B5,3,5,0.57104728421075002,0.57104728418042894,9.9693348946055936e-09,0,0.048905038582396733,0.95109496141760319
reach,3,fresh,all_blocks_h3_donor,3,0,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_h3_donor,3,1,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_h3_donor,3,2,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_h3_donor,3,3,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_h3_donor,3,4,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_h3_donor,3,5,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,3,0,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,3,1,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,3,2,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,3,3,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,3,4,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,3,5,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,4,0,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,4,1,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,4,2,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,4,3,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,4,4,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,all_blocks_persistent_donor,4,5,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_h3_B0,3,0,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B0,3,0,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B0,4,0,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,random_range_B0,3,0,0.57374821938400977,0.57374821935965348,1.4148050469984339e-08,0,0.99999999999999578,3.7004262072901444e-15
reach,3,fresh,random_off_range_B0,3,0,0.57374821938400977,0.57374821943244703,1.2613872853702748e-08,0,2.4350334073763021e-16,1
reach,3,fresh,random_isotropic_B0,3,0,0.57374821938400977,0.57374821914148333,1.583970952719658e-08,0,0.048386484237679009,0.95161351576232112
reach,3,fresh,donor_h3_B1,3,1,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B1,3,1,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B1,4,1,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,random_range_B1,3,1,0.57374821938400977,0.5737482192145269,2.2342767662953202e-08,0,0.99999999999999578,3.6575956163280372e-15
reach,3,fresh,random_off_range_B1,3,1,0.57374821938400977,0.57374821919422725,1.3758155364845839e-08,0,2.4398848340078333e-16,1
reach,3,fresh,random_isotropic_B1,3,1,0.57374821938400977,0.57374821921246466,1.3602182141711512e-08,0,0.050429181248722726,0.94957081875127713
reach,3,fresh,donor_h3_B2,3,2,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B2,3,2,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B2,4,2,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,random_range_B2,3,2,0.57374821938400977,0.573748219528603,1.7107321413393972e-08,0,0.999999999999996,3.7179471670096816e-15
reach,3,fresh,random_off_range_B2,3,2,0.57374821938400977,0.57374821949848154,1.3770270501402522e-08,0,2.4807650991247689e-16,1
reach,3,fresh,random_isotropic_B2,3,2,0.57374821938400977,0.57374821946175225,1.2234617365180891e-08,0,0.049341519307840635,0.95065848069215941
reach,3,fresh,donor_h3_B3,3,3,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B3,3,3,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B3,4,3,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,random_range_B3,3,3,0.57374821938400977,0.57374821954640787,1.836071256159403e-08,0,0.99999999999999578,3.7332797696358372e-15
reach,3,fresh,random_off_range_B3,3,3,0.57374821938400977,0.57374821931239384,1.7953356993882271e-08,0,2.4591583018169061e-16,0.99999999999999967
reach,3,fresh,random_isotropic_B3,3,3,0.57374821938400977,0.57374821945036025,1.2584432267604951e-08,0,0.050557968622548917,0.94944203137745109
reach,3,fresh,donor_h3_B4,3,4,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B4,3,4,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B4,4,4,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,random_range_B4,3,4,0.57374821938400977,0.57374821918220453,1.8205755335653255e-08,0,0.999999999999996,3.6112089876612064e-15
reach,3,fresh,random_off_range_B4,3,4,0.57374821938400977,0.57374821906703743,1.4105019102409077e-08,0,2.4937429511158863e-16,1
reach,3,fresh,random_isotropic_B4,3,4,0.57374821938400977,0.57374821927607667,1.079709263640343e-08,0,0.049128380992367458,0.95087161900763251
reach,3,fresh,donor_h3_B5,3,5,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B5,3,5,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,donor_persistent_B5,4,5,0.57374821938400977,0.57374821938400977,0,0,0.99999999999998601,1.2615718241497937e-14
reach,3,fresh,random_range_B5,3,5,0.57374821938400977,0.57374821942062215,1.9256071018897778e-08,0,0.99999999999999578,3.7133625579610182e-15
reach,3,fresh,random_off_range_B5,3,5,0.57374821938400977,0.57374821946291388,2.0406311387623251e-08,0,2.4722440902096401e-16,1
reach,3,fresh,random_isotropic_B5,3,5,0.57374821938400977,0.57374821953931698,1.2807202249896984e-08,0,0.049084334684451551,0.95091566531554839
reach,4,original,all_blocks_h3_donor,3,0,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_h3_donor,3,1,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_h3_donor,3,2,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_h3_donor,3,3,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_h3_donor,3,4,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_h3_donor,3,5,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,3,0,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,3,1,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,3,2,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,3,3,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,3,4,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,3,5,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,4,0,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,4,1,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,4,2,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,4,3,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,4,4,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,all_blocks_persistent_donor,4,5,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_h3_B0,3,0,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B0,3,0,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B0,4,0,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,random_range_B0,3,0,0.56897635408005831,0.5689763544025157,1.8615195237383284e-08,0,0.999999999999996,3.5938101434762551e-15
reach,4,original,random_off_range_B0,3,0,0.56897635408005831,0.56897635410137937,1.5189692326957709e-08,0,2.3018487702621358e-16,1
reach,4,original,random_isotropic_B0,3,0,0.56897635408005831,0.568976354131146,1.7773194742164669e-08,0,0.049829868755550399,0.95017013124444971
reach,4,original,donor_h3_B1,3,1,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B1,3,1,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B1,4,1,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,random_range_B1,3,1,0.56897635408005831,0.56897635424871529,1.9424709433170833e-08,0,0.99999999999999623,3.5299014360774402e-15
reach,4,original,random_off_range_B1,3,1,0.56897635408005831,0.56897635395909885,1.3415262241076044e-08,0,2.338059786541908e-16,1
reach,4,original,random_isotropic_B1,3,1,0.56897635408005831,0.56897635401068081,1.6325140775115354e-08,0,0.051301424529537648,0.94869857547046232
reach,4,original,donor_h3_B2,3,2,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B2,3,2,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B2,4,2,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,random_range_B2,3,2,0.56897635408005831,0.56897635398450608,1.4838868244082302e-08,0,0.999999999999996,3.6118024343590075e-15
reach,4,original,random_off_range_B2,3,2,0.56897635408005831,0.5689763541623194,1.3307992075917707e-08,0,2.370047989211085e-16,1
reach,4,original,random_isotropic_B2,3,2,0.56897635408005831,0.56897635392905566,1.210790955112141e-08,0,0.050356206061509763,0.94964379393849019
reach,4,original,donor_h3_B3,3,3,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B3,3,3,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B3,4,3,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,random_range_B3,3,3,0.56897635408005831,0.56897635397732671,2.2986298693309163e-08,0,0.999999999999996,3.6406467139404931e-15
reach,4,original,random_off_range_B3,3,3,0.56897635408005831,0.568976354107398,1.7532138977001006e-08,0,2.5336459505871186e-16,1
reach,4,original,random_isotropic_B3,3,3,0.56897635408005831,0.56897635402086844,1.4396293050233024e-08,0,0.050650237260113917,0.94934976273988625
reach,4,original,donor_h3_B4,3,4,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B4,3,4,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B4,4,4,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,random_range_B4,3,4,0.56897635408005831,0.56897635380461231,2.603344854114234e-08,0,0.99999999999999623,3.6086193045815953e-15
reach,4,original,random_off_range_B4,3,4,0.56897635408005831,0.56897635412764747,1.4141501382905191e-08,0,2.3616263184402769e-16,0.99999999999999978
reach,4,original,random_isotropic_B4,3,4,0.56897635408005831,0.56897635397555879,9.8856736422609025e-09,0,0.049589701312590009,0.95041029868741
reach,4,original,donor_h3_B5,3,5,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B5,3,5,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,donor_persistent_B5,4,5,0.56897635408005831,0.56897635408005831,0,0,0.99999999999998601,1.2134887308631908e-14
reach,4,original,random_range_B5,3,5,0.56897635408005831,0.56897635411460457,1.8769336396869081e-08,0,0.999999999999996,3.6509321586204305e-15
reach,4,original,random_off_range_B5,3,5,0.56897635408005831,0.56897635399935165,1.3916002432493535e-08,0,2.3963869382149069e-16,1
reach,4,original,random_isotropic_B5,3,5,0.56897635408005831,0.56897635396895208,1.182923614934616e-08,0,0.050472207100077986,0.94952779289992195
reach,4,fresh,all_blocks_h3_donor,3,0,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_h3_donor,3,1,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_h3_donor,3,2,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_h3_donor,3,3,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_h3_donor,3,4,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_h3_donor,3,5,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,3,0,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,3,1,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,3,2,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,3,3,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,3,4,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,3,5,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,4,0,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,4,1,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,4,2,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,4,3,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,4,4,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,all_blocks_persistent_donor,4,5,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_h3_B0,3,0,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B0,3,0,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B0,4,0,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,random_range_B0,3,0,0.56271298497790978,0.56271298471306119,1.8498048305876342e-08,0,0.99999999999999578,3.7006778492160833e-15
reach,4,fresh,random_off_range_B0,3,0,0.56271298497790978,0.5627129850088699,1.2403582963708664e-08,0,2.3937062050925125e-16,1
reach,4,fresh,random_isotropic_B0,3,0,0.56271298497790978,0.56271298501408773,1.1852934296428184e-08,0,0.051002042281439008,0.94899795771856099
reach,4,fresh,donor_h3_B1,3,1,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B1,3,1,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B1,4,1,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,random_range_B1,3,1,0.56271298497790978,0.56271298489445665,2.0286445259407142e-08,0,0.999999999999996,3.7455793809689047e-15
reach,4,fresh,random_off_range_B1,3,1,0.56271298497790978,0.5627129848643263,1.2374493749473157e-08,0,2.5017705580755646e-16,1
reach,4,fresh,random_isotropic_B1,3,1,0.56271298497790978,0.5627129849383401,1.4241301024015358e-08,0,0.050702983291011576,0.94929701670898836
reach,4,fresh,donor_h3_B2,3,2,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B2,3,2,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B2,4,2,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,random_range_B2,3,2,0.56271298497790978,0.56271298476690879,1.512417459319902e-08,0,0.99999999999999578,3.7950560359582093e-15
reach,4,fresh,random_off_range_B2,3,2,0.56271298497790978,0.56271298516555268,1.1906179664282103e-08,0,2.4596391349869016e-16,1
reach,4,fresh,random_isotropic_B2,3,2,0.56271298497790978,0.56271298493400879,1.5246360272343081e-08,0,0.049158875784268793,0.95084112421573119
reach,4,fresh,donor_h3_B3,3,3,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B3,3,3,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B3,4,3,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,random_range_B3,3,3,0.56271298497790978,0.5627129848420015,1.6174933377303504e-08,0,0.99999999999999567,3.7796032880207002e-15
reach,4,fresh,random_off_range_B3,3,3,0.56271298497790978,0.56271298517058232,1.3451028989109865e-08,0,2.4959242016196344e-16,0.99999999999999978
reach,4,fresh,random_isotropic_B3,3,3,0.56271298497790978,0.56271298492011779,1.4772510440879485e-08,0,0.048704139158067726,0.95129586084193229
reach,4,fresh,donor_h3_B4,3,4,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B4,3,4,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B4,4,4,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,random_range_B4,3,4,0.56271298497790978,0.56271298496956701,1.6589558786411441e-08,0,0.999999999999996,3.7253408254368496e-15
reach,4,fresh,random_off_range_B4,3,4,0.56271298497790978,0.5627129850171374,1.2049185792798713e-08,0,2.4512666098996355e-16,1
reach,4,fresh,random_isotropic_B4,3,4,0.56271298497790978,0.56271298492986477,1.3339340802724748e-08,0,0.050161079078768475,0.94983892092123146
reach,4,fresh,donor_h3_B5,3,5,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B5,3,5,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,donor_persistent_B5,4,5,0.56271298497790978,0.56271298497790978,0,0,0.99999999999998546,1.3013975915424555e-14
reach,4,fresh,random_range_B5,3,5,0.56271298497790978,0.56271298489476507,1.639403865129888e-08,0,0.999999999999996,3.6636577364671035e-15
reach,4,fresh,random_off_range_B5,3,5,0.56271298497790978,0.56271298508447098,1.5900847739949979e-08,0,2.4855668675737117e-16,1
reach,4,fresh,random_isotropic_B5,3,5,0.56271298497790978,0.56271298503752165,1.9062341252860794e-08,0,0.049776785771151494,0.95022321422884826
reach,5,original,all_blocks_h3_donor,3,0,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_h3_donor,3,1,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_h3_donor,3,2,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_h3_donor,3,3,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_h3_donor,3,4,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_h3_donor,3,5,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,3,0,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,3,1,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,3,2,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,3,3,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,3,4,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,3,5,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,4,0,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,4,1,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,4,2,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,4,3,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,4,4,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,all_blocks_persistent_donor,4,5,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_h3_B0,3,0,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B0,3,0,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B0,4,0,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,random_range_B0,3,0,0.56484060799499658,0.5648406081712668,1.7329095873897272e-08,0,0.999999999999996,3.693995139050481e-15
reach,5,original,random_off_range_B0,3,0,0.56484060799499658,0.56484060794620328,1.0958026536886688e-08,0,2.4204872390993922e-16,1
reach,5,original,random_isotropic_B0,3,0,0.56484060799499658,0.56484060797263924,1.1256476574527917e-08,0,0.050632536383101237,0.94936746361689872
reach,5,original,donor_h3_B1,3,1,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B1,3,1,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B1,4,1,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,random_range_B1,3,1,0.56484060799499658,0.56484060769267708,1.8169982875301534e-08,0,0.99999999999999578,3.7518420924748952e-15
reach,5,original,random_off_range_B1,3,1,0.56484060799499658,0.56484060789268653,1.4660002444812818e-08,0,2.4042892432550661e-16,1
reach,5,original,random_isotropic_B1,3,1,0.56484060799499658,0.56484060803516634,1.1747015866372707e-08,0,0.050260889394473221,0.94973911060552685
reach,5,original,donor_h3_B2,3,2,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B2,3,2,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B2,4,2,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,random_range_B2,3,2,0.56484060799499658,0.56484060784348533,1.6556312586870357e-08,0,0.99999999999999578,3.729216331121698e-15
reach,5,original,random_off_range_B2,3,2,0.56484060799499658,0.56484060801043678,1.3716586724568403e-08,0,2.5672399075124997e-16,0.99999999999999978
reach,5,original,random_isotropic_B2,3,2,0.56484060799499658,0.56484060813996262,1.30086811152156e-08,0,0.050837297846865109,0.94916270215313492
reach,5,original,donor_h3_B3,3,3,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
reach,5,original,donor_persistent_B3,3,3,0.56484060799499658,0.56484060799499658,0,0,0.99999999999998579,1.2527049110039445e-14
