task,episode,model_arm,plan_arm,actual_endpoint_mse_visual,actual_endpoint_mse_proprio,actual_endpoint_mse_weighted,predicted_goal_cost_visual,predicted_goal_cost_proprio,predicted_goal_cost_weighted,actual_goal_cost_visual,actual_goal_cost_proprio,actual_goal_cost_weighted,predicted_minus_actual_goal_cost_visual,predicted_minus_actual_goal_cost_proprio,predicted_minus_actual_goal_cost_weighted
reach,15,matched_random_fixed_rank4,native,1.0818238258361816,0.05260423570871353,1.087084249407053,1.5802373886108398,0.024089844897389412,1.5826463731005789,2.2293386459350586,0.14512157440185547,2.2438508033752442,-0.6491012573242188,-0.12103172950446606,-0.6612044302746654
reach,15,matched_random_fixed_rank4,fixed_rank4,1.1888117790222168,0.056299492716789246,1.1944417282938957,1.5249981880187988,0.022332333028316498,1.5272314213216305,2.235802412033081,0.14461036026477814,2.2502634480595587,-0.7108042240142822,-0.12227802723646164,-0.7230320267379282
reach,15,matched_random_fixed_rank4,matched_random_fixed_rank4,1.1451046466827393,0.05222878232598305,1.1503275249153375,1.5121209621429443,0.020201550796628,1.5141411172226071,2.180790901184082,0.13431380689144135,2.194222281873226,-0.6686699390411377,-0.11411225609481335,-0.6800811646506189
reach,16,native,native,1.194043517112732,0.06101148948073387,1.2001446660608053,1.5789363384246826,0.018261300399899483,1.5807624684646726,2.259939670562744,0.1424024999141693,2.274179920554161,-0.6810033321380615,-0.12414119951426983,-0.6934174520894885
reach,16,native,fixed_rank4,1.194043517112732,0.06101148948073387,1.2001446660608053,1.5789361000061035,0.018261298537254333,1.580762229859829,2.259939670562744,0.1424024999141693,2.274179920554161,-0.6810035705566406,-0.12414120137691498,-0.6934176906943321
reach,16,native,matched_random_fixed_rank4,1.1592795848846436,0.061007894575595856,1.165380374342203,1.5478929281234741,0.018779758363962173,1.5497709039598704,2.2016103267669678,0.14567884802818298,2.216178211569786,-0.6537173986434937,-0.1268990896642208,-0.6664073076099155
reach,16,fixed_rank4,native,1.1908574104309082,0.060433339327573776,1.1969007443636657,1.582021713256836,0.01855131983757019,1.583876845240593,2.259939670562744,0.1424024999141693,2.274179920554161,-0.6779179573059082,-0.12385118007659912,-0.6903030753135682
reach,16,fixed_rank4,fixed_rank4,1.1908572912216187,0.06043334677815437,1.1969006258994341,1.582021713256836,0.018551314249634743,1.5838768446817995,2.259939670562744,0.1424024999141693,2.274179920554161,-0.6779179573059082,-0.12385118566453457,-0.6903030758723616
reach,16,fixed_rank4,matched_random_fixed_rank4,1.1561468839645386,0.06045125424861908,1.1621920093894005,1.5508216619491577,0.019075877964496613,1.5527292497456073,2.2016103267669678,0.14567884802818298,2.216178211569786,-0.6507886648178101,-0.12660297006368637,-0.6634489618241786
reach,16,matched_random_fixed_rank4,native,1.1938331127166748,0.060778889805078506,1.1999110016971826,1.5792968273162842,0.018403196707367897,1.581137146987021,2.259939670562744,0.1424024999141693,2.274179920554161,-0.68064284324646,-0.12399930320680141,-0.6930427735671401
reach,16,matched_random_fixed_rank4,fixed_rank4,1.1938331127166748,0.0607789009809494,1.1999110028147697,1.5792968273162842,0.01840319111943245,1.5811371464282273,2.259939670562744,0.1424024999141693,2.274179920554161,-0.68064284324646,-0.12399930879473686,-0.6930427741259337
reach,16,matched_random_fixed_rank4,matched_random_fixed_rank4,1.1591389179229736,0.060755662620067596,1.1652144841849803,1.5481719970703125,0.018920760601758957,1.5500640731304884,2.2016103267669678,0.14567884802818298,2.216178211569786,-0.6534383296966553,-0.12675808742642403,-0.6661141384392975
reach,17,native,native,1.4221957921981812,0.09292501956224442,1.4314882941544056,2.162759780883789,0.021613243967294693,2.1649211052805186,2.737377166748047,0.18328893184661865,2.7557060599327086,-0.5746173858642578,-0.16167568787932396,-0.5907849546521899
reach,17,native,fixed_rank4,1.411960482597351,0.09507916867733002,1.421468399465084,2.141061305999756,0.02135303057730198,2.143196609057486,2.702134847640991,0.18551570177078247,2.7206864178180696,-0.5610735416412354,-0.1641626711934805,-0.5774898087605838
reach,17,native,matched_random_fixed_rank4,1.4549751281738281,0.0996229276061058,1.4649374209344388,2.1770286560058594,0.020109478384256363,2.179039603844285,2.7269153594970703,0.1769363135099411,2.7446089908480644,-0.5498867034912109,-0.15682683512568474,-0.5655693870037792
reach,17,fixed_rank4,native,1.4189929962158203,0.09233684092760086,1.4282266803085804,2.163783311843872,0.0217895545065403,2.165962267294526,2.737377166748047,0.18328893184661865,2.7557060599327086,-0.5735938549041748,-0.16149937734007835,-0.5897437926381826
reach,17,fixed_rank4,fixed_rank4,1.4087610244750977,0.09449756145477295,1.418210780620575,2.1420884132385254,0.02152388170361519,2.1442408014088867,2.702134847640991,0.18551570177078247,2.7206864178180696,-0.5600464344024658,-0.16399182006716728,-0.5764456164091829
reach,17,fixed_rank4,matched_random_fixed_rank4,1.4515573978424072,0.0989830493927002,1.4614557027816772,2.1778459548950195,0.020233741030097008,2.1798693289980293,2.7269153594970703,0.1769363135099411,2.7446089908480644,-0.5490694046020508,-0.1567025724798441,-0.5647396618500351
reach,17,matched_random_fixed_rank4,native,1.422112226486206,0.09256063401699066,1.4313682898879052,2.162838935852051,0.02179763838648796,2.1650186996906995,2.737377166748047,0.18328893184661865,2.7557060599327086,-0.5745382308959961,-0.1614912934601307,-0.5906873602420091
reach,17,matched_random_fixed_rank4,fixed_rank4,1.4118345975875854,0.094702810049057,1.421304878592491,2.1412107944488525,0.02153906598687172,2.1433647010475396,2.702134847640991,0.18551570177078247,2.7206864178180696,-0.5609240531921387,-0.16397663578391075,-0.57732171677053
reach,17,matched_random_fixed_rank4,matched_random_fixed_rank4,1.454969882965088,0.0992402732372284,1.4648939102888108,2.1771926879882812,0.02027842402458191,2.1792205303907393,2.7269153594970703,0.1769363135099411,2.7446089908480644,-0.5497226715087891,-0.1566578894853592,-0.5653884604573252
reach,18,native,native,1.1495121717453003,0.04248829185962677,1.1537610009312629,1.7477531433105469,0.03229261189699173,1.750982404500246,2.2350845336914062,0.13388007879257202,2.2484725415706635,-0.4873313903808594,-0.10158746689558029,-0.49749013707041745
reach,18,native,fixed_rank4,1.209265947341919,0.05109313130378723,1.2143752604722977,1.754962682723999,0.03061506897211075,1.75802418962121,2.2798233032226562,0.14073863625526428,2.2938971668481827,-0.5248606204986572,-0.11012356728315353,-0.5358729772269726
reach,18,native,matched_random_fixed_rank4,1.195054531097412,0.051763005554676056,1.2002308316528798,1.7720636129379272,0.029339654371142387,1.7749975783750416,2.2537457942962646,0.14122138917446136,2.2678679332137106,-0.4816821813583374,-0.11188173480331898,-0.49287035483866903
reach,18,fixed_rank4,native,1.1468417644500732,0.04218016937375069,1.1510597813874484,1.7488536834716797,0.032476115971803665,1.7521012950688601,2.2350845336914062,0.13388007879257202,2.2484725415706635,-0.48623085021972656,-0.10140396282076836,-0.4963712465018033
reach,18,fixed_rank4,fixed_rank4,1.2066223621368408,0.05075611174106598,1.2116979733109474,1.755986213684082,0.030794989317655563,1.7590657126158475,2.2798233032226562,0.14073863625526428,2.2938971668481827,-0.5238370895385742,-0.10994364693760872,-0.5348314542323351
reach,18,fixed_rank4,matched_random_fixed_rank4,1.1924477815628052,0.051421985030174255,1.1975899800658225,1.7730478048324585,0.02951624244451523,1.77599942907691,2.2537457942962646,0.14122138917446136,2.2678679332137106,-0.48069798946380615,-0.11170514672994614,-0.4918685041368005
reach,18,matched_random_fixed_rank4,native,1.1493860483169556,0.0422230139374733,1.1536083497107028,1.7480562925338745,0.03246983885765076,1.7513032764196397,2.2350845336914062,0.13388007879257202,2.2484725415706635,-0.48702824115753174,-0.10141023993492126,-0.4971692651510238
reach,18,matched_random_fixed_rank4,fixed_rank4,1.2091386318206787,0.05078672990202904,1.2142173048108815,1.755275011062622,0.03078337386250496,1.7583533484488725,2.2798233032226562,0.14073863625526428,2.2938971668481827,-0.5245482921600342,-0.10995526239275932,-0.5355438183993102
reach,18,matched_random_fixed_rank4,matched_random_fixed_rank4,1.19489586353302,0.051457833498716354,1.2000416468828916,1.7722861766815186,0.02950631082057953,1.7752368077635765,2.2537457942962646,0.14122138917446136,2.2678679332137106,-0.4814596176147461,-0.11171507835388184,-0.4926311254501341
reach,19,native,native,1.0052194595336914,0.026053540408611298,1.0078248135745524,2.171931743621826,0.06458725035190582,2.1783904686570166,2.477813243865967,0.16780546307563782,2.4945937901735307,-0.3058815002441406,-0.103218212723732,-0.3162033215165141
reach,19,native,fixed_rank4,0.9757160544395447,0.02452935092151165,0.9781689895316958,2.1822404861450195,0.07347173988819122,2.1895876601338387,2.5160017013549805,0.17915567755699158,2.5339172691106797,-0.33376121520996094,-0.10568393766880035,-0.34432960897684106
reach,19,native,matched_random_fixed_rank4,1.0966780185699463,0.028015170246362686,1.0994795355945826,2.124622106552124,0.07493952661752701,2.132116059213877,2.526211738586426,0.17927145957946777,2.5441388845443726,-0.40158963203430176,-0.10433193296194077,-0.41202282533049583
reach,19,fixed_rank4,native,1.002622365951538,0.025808338075876236,1.0052031997591258,2.1730563640594482,0.0649106502532959,2.179547429084778,2.477813243865967,0.16780546307563782,2.4945937901735307,-0.30475687980651855,-0.10289481282234192,-0.31504636108875284
reach,19,fixed_rank4,fixed_rank4,0.9735220670700073,0.024289321154356003,0.9759509991854429,2.1839349269866943,0.0738496482372284,2.191319891810417,2.5160017013549805,0.17915567755699158,2.5339172691106797,-0.33206677436828613,-0.10530602931976318,-0.34259737730026263
reach,19,fixed_rank4,matched_random_fixed_rank4,1.093984842300415,0.02775924652814865,1.09676076695323,2.1259899139404297,0.07527907192707062,2.133517821133137,2.526211738586426,0.17927145957946777,2.5441388845443726,-0.4002218246459961,-0.10399238765239716,-0.4106210634112357
reach,19,matched_random_fixed_rank4,native,1.005054235458374,0.025884464383125305,1.0076426818966866,2.171968460083008,0.06481543183326721,2.1784500032663345,2.477813243865967,0.16780546307563782,2.4945937901735307,-0.305844783782959,-0.1029900312423706,-0.31614378690719613
reach,19,matched_random_fixed_rank4,fixed_rank4,0.9755768775939941,0.02435934543609619,0.9780128121376037,2.1825592517852783,0.07372934371232986,2.1899321861565113,2.5160017013549805,0.17915567755699158,2.5339172691106797,-0.33344244956970215,-0.10542633384466171,-0.3439850829541684
reach,19,matched_random_fixed_rank4,matched_random_fixed_rank4,1.0963811874389648,0.027806783095002174,1.099161865748465,2.124889373779297,0.07517686486244202,2.132407060265541,2.526211738586426,0.17927145957946777,2.5441388845443726,-0.4013223648071289,-0.10409459471702576,-0.4117318242788315
reach,20,native,native,1.4848703145980835,0.08508777618408203,1.4933790922164918,1.9736236333847046,0.031169116497039795,1.9767405450344087,2.617788314819336,0.21453246474266052,2.639241561293602,-0.6441646814346313,-0.18336334824562073,-0.6625010162591933
reach,20,native,fixed_rank4,1.4435299634933472,0.1266552209854126,1.4561954855918884,2.119605541229248,0.02650408074259758,2.122255949303508,2.593747615814209,0.24787300825119019,2.618534916639328,-0.47414207458496094,-0.2213689275085926,-0.4962789673358201
reach,20,native,matched_random_fixed_rank4,1.443529486656189,0.12665525078773499,1.4561950117349625,2.119605779647827,0.026504063978791237,2.122256186045706,2.593747854232788,0.24787300825119019,2.618535155057907,-0.47414207458496094,-0.22136894427239895,-0.4962789690122009
reach,20,fixed_rank4,native,1.4817438125610352,0.08461922407150269,1.4902057349681854,1.9751042127609253,0.031465090811252594,1.9782507218420506,2.617788314819336,0.21453246474266052,2.639241561293602,-0.6426841020584106,-0.18306737393140793,-0.6609908394515513
reach,20,fixed_rank4,fixed_rank4,1.4401090145111084,0.12590378522872925,1.4526993930339813,2.1211068630218506,0.026767095550894737,2.12378357257694,2.593747615814209,0.24787300825119019,2.618534916639328,-0.4726407527923584,-0.22110591270029545,-0.49475134406238785
reach,20,fixed_rank4,matched_random_fixed_rank4,1.440108299255371,0.12590381503105164,1.4526986807584763,2.1211068630218506,0.026767075061798096,2.1237835705280306,2.593747854232788,0.24787300825119019,2.618535155057907,-0.4726409912109375,-0.2211059331893921,-0.49475158452987644
reach,20,matched_random_fixed_rank4,native,1.4846080541610718,0.08473003655672073,1.493081057816744,1.9738671779632568,0.03138049691915512,1.9770052276551724,2.617788314819336,0.21453246474266052,2.639241561293602,-0.6439211368560791,-0.1831519678235054,-0.6622363336384296
reach,20,matched_random_fixed_rank4,fixed_rank4,1.4435546398162842,0.12626171112060547,1.4561808109283447,2.119779109954834,0.02672170288860798,2.122451280243695,2.593747615814209,0.24787300825119019,2.618534916639328,-0.473968505859375,-0.2211513053625822,-0.49608363639563313
reach,20,matched_random_fixed_rank4,matched_random_fixed_rank4,1.4435539245605469,0.12626172602176666,1.4561800971627235,2.119779109954834,0.026721686124801636,2.122451278567314,2.593747854232788,0.24787300825119019,2.618535155057907,-0.4739687442779541,-0.22115132212638855,-0.49608387649059305
reach,21,native,native,1.415318489074707,0.09392586350440979,1.424711075425148,1.6278178691864014,0.012753086164593697,1.6290931778028608,2.372405767440796,0.165226548910141,2.38892842233181,-0.7445878982543945,-0.1524734627455473,-0.7598352445289491
reach,21,native,fixed_rank4,1.3840551376342773,0.08010511100292206,1.3920656487345695,1.6921868324279785,0.01745554991066456,1.693932387419045,2.3969850540161133,0.16764509677886963,2.413749563694,-0.7047982215881348,-0.15018954686820507,-0.719817176274955
reach,21,native,matched_random_fixed_rank4,1.415318489074707,0.0939258486032486,1.424711073935032,1.627817988395691,0.012753091752529144,1.6290932975709438,2.372405767440796,0.165226548910141,2.38892842233181,-0.744587779045105,-0.15247345715761185,-0.7598351247608661
reach,21,fixed_rank4,native,1.4119762182235718,0.09331205487251282,1.421307423710823,1.6296613216400146,0.01297643594443798,1.6309589652344585,2.372405767440796,0.165226548910141,2.38892842233181,-0.7427444458007812,-0.152250112965703,-0.7579694570973514
reach,21,fixed_rank4,fixed_rank4,1.3807590007781982,0.07954232394695282,1.3887132331728935,1.6939595937728882,0.017717644572257996,1.695731358230114,2.3969850540161133,0.16764509677886963,2.413749563694,-0.7030254602432251,-0.14992745220661163,-0.7180182054638862
reach,21,fixed_rank4,matched_random_fixed_rank4,1.4119762182235718,0.09331205487251282,1.421307423710823,1.6296613216400146,0.012976439669728279,1.6309589656069874,2.372405767440796,0.165226548910141,2.38892842233181,-0.7427444458007812,-0.1522501092404127,-0.7579694567248225
reach,21,matched_random_fixed_rank4,native,1.4152854681015015,0.09361951053142548,1.424647419154644,1.6278289556503296,0.012885559350252151,1.629117511585355,2.372405767440796,0.165226548910141,2.38892842233181,-0.7445768117904663,-0.15234098955988884,-0.759810910746455
reach,21,matched_random_fixed_rank4,fixed_rank4,1.3839634656906128,0.07985123246908188,1.391948588937521,1.6922011375427246,0.017590409144759178,1.6939601784572005,2.3969850540161133,0.16764509677886963,2.413749563694,-0.7047839164733887,-0.15005468763411045,-0.7197893852367996
reach,21,matched_random_fixed_rank4,matched_random_fixed_rank4,1.4152854681015015,0.09361949563026428,1.4246474176645278,1.6278289556503296,0.012885568663477898,1.6291175125166775,2.372405767440796,0.165226548910141,2.38892842233181,-0.7445768117904663,-0.1523409802466631,-0.7598109098151324
reach,22,native,native,1.3257285356521606,0.06941187381744385,1.332669723033905,2.089069366455078,0.05535571277141571,2.09460493773222,2.6826725006103516,0.22047537565231323,2.7047200381755827,-0.5936031341552734,-0.16511966288089752,-0.6101151004433629
reach,22,native,fixed_rank4,1.40885329246521,0.07788360118865967,1.416641652584076,2.032806396484375,0.054375819861888885,2.0382439784705637,2.632795810699463,0.2265017330646515,2.655445984005928,-0.5999894142150879,-0.1721259132027626,-0.6172020055353644
reach,22,native,matched_random_fixed_rank4,1.4030423164367676,0.07875192910432816,1.4109175093472004,2.0434608459472656,0.05307441204786301,2.048768287152052,2.605252742767334,0.22993315756320953,2.628246058523655,-0.5617918968200684,-0.17685874551534653,-0.5794777713716033
reach,22,fixed_rank4,native,1.3230109214782715,0.06895556300878525,1.32990647777915,2.0903429985046387,0.05563921108841896,2.0959069196134807,2.6826725006103516,0.22047537565231323,2.7047200381755827,-0.5923295021057129,-0.16483616456389427,-0.608813118562102
reach,22,fixed_rank4,fixed_rank4,1.406127691268921,0.077435702085495,1.4138712614774704,2.0339467525482178,0.054648257791996,2.0394115783274174,2.632795810699463,0.2265017330646515,2.655445984005928,-0.5988490581512451,-0.1718534752726555,-0.6160344056785108
reach,22,fixed_rank4,matched_random_fixed_rank4,1.400233268737793,0.07829175144433975,1.408062443882227,2.0446035861968994,0.05335543304681778,2.049939129501581,2.605252742767334,0.22993315756320953,2.628246058523655,-0.5606491565704346,-0.17657772451639175,-0.5783069290220739
reach,22,matched_random_fixed_rank4,native,1.3256734609603882,0.06910395622253418,1.3325838565826416,2.089437484741211,0.05550321191549301,2.0949878059327602,2.6826725006103516,0.22047537565231323,2.7047200381755827,-0.5932350158691406,-0.16497216373682022,-0.6097322322428225
reach,22,matched_random_fixed_rank4,fixed_rank4,1.4086674451828003,0.0775378867983818,1.4164212338626385,2.033367156982422,0.05451945960521698,2.0388191029429437,2.632795810699463,0.2265017330646515,2.655445984005928,-0.599428653717041,-0.1719822734594345,-0.6166268810629845
reach,22,matched_random_fixed_rank4,matched_random_fixed_rank4,1.402770757675171,0.07841364294290543,1.4106121219694614,2.044053554534912,0.05322173237800598,2.0493757277727127,2.605252742767334,0.22993315756320953,2.628246058523655,-0.5611991882324219,-0.17671142518520355,-0.5788703307509424
reach,23,native,native,0.8760122656822205,0.032344892621040344,0.8792467549443245,1.587790846824646,0.04796157777309418,1.5925870046019555,2.1263043880462646,0.15212255716323853,2.1415166437625883,-0.5385135412216187,-0.10416097939014435,-0.5489296391606329
reach,23,native,fixed_rank4,0.8978899717330933,0.032729849219322205,0.9011629566550254,1.5436151027679443,0.04713378846645355,1.5483284816145897,2.1402673721313477,0.15197426080703735,2.1554647982120514,-0.5966522693634033,-0.1048404723405838,-0.6071363165974617
reach,23,native,matched_random_fixed_rank4,0.9834675192832947,0.03866415470838547,0.9873339347541332,1.5250253677368164,0.04431309551000595,1.529456677287817,2.1858527660369873,0.1586918830871582,2.201721954345703,-0.6608273983001709,-0.11437878757715225,-0.6722652770578859
reach,23,fixed_rank4,native,0.8739504218101501,0.03198505565524101,0.8771489273756743,1.5901902914047241,0.048395171761512756,1.5950298085808754,2.1263043880462646,0.15212255716323853,2.1415166437625883,-0.5361140966415405,-0.10372738540172577,-0.5464868351817129
reach,23,fixed_rank4,fixed_rank4,0.8950386047363281,0.03233135864138603,0.8982717406004668,1.5465030670166016,0.047631993889808655,1.5512662664055825,2.1402673721313477,0.15197426080703735,2.1554647982120514,-0.5937643051147461,-0.1043422669172287,-0.6041985318064689
reach,23,fixed_rank4,matched_random_fixed_rank4,0.9805485010147095,0.03823411464691162,0.9843719124794006,1.5276775360107422,0.044787172228097916,1.532156253233552,2.1858527660369873,0.1586918830871582,2.201721954345703,-0.6581752300262451,-0.11390471085906029,-0.669565701112151
reach,23,matched_random_fixed_rank4,native,0.8759325742721558,0.032231613993644714,0.8791557356715203,1.5880539417266846,0.04812758415937424,1.592866700142622,2.1263043880462646,0.15212255716323853,2.1415166437625883,-0.5382504463195801,-0.10399497300386429,-0.5486499436199663
reach,23,matched_random_fixed_rank4,fixed_rank4,0.8976657390594482,0.03257915377616882,0.9009236544370651,1.5438966751098633,0.04733312129974365,1.5486299872398377,2.1402673721313477,0.15197426080703735,2.1554647982120514,-0.5963706970214844,-0.1046411395072937,-0.6068348109722137
reach,23,matched_random_fixed_rank4,matched_random_fixed_rank4,0.9833404421806335,0.03850647807121277,0.9871910899877548,1.5253093242645264,0.04450056701898575,1.529759380966425,2.1858527660369873,0.1586918830871582,2.201721954345703,-0.6605434417724609,-0.11419131606817245,-0.671962573379278
reach,24,native,native,0.8181818723678589,0.026675106957554817,0.8208493830636143,1.0803229808807373,0.016026176512241364,1.0819255985319614,1.5652720928192139,0.08209900557994843,1.5734819933772086,-0.48494911193847656,-0.06607282906770706,-0.49155639484524727
reach,24,native,fixed_rank4,0.7292600870132446,0.024600740522146225,0.7317201610654592,1.0596644878387451,0.015966175124049187,1.06126110535115,1.4010629653930664,0.07804897427558899,1.4088678628206253,-0.3413984775543213,-0.0620827991515398,-0.3476067574694752
reach,24,native,matched_random_fixed_rank4,0.7663857936859131,0.025286758318543434,0.7689144695177674,1.05271315574646,0.01603495515882969,1.054316651262343,1.4526405334472656,0.07951848953962326,1.460592382401228,-0.39992737770080566,-0.06348353438079357,-0.40627573113888493
reach,24,fixed_rank4,native,0.8168582916259766,0.026383662596344948,0.8194966578856111,1.081860899925232,0.01621897518634796,1.0834827974438668,1.5652720928192139,0.08209900557994843,1.5734819933772086,-0.48341119289398193,-0.06588003039360046,-0.48999919593334185
reach,24,fixed_rank4,fixed_rank4,0.7278572916984558,0.024319376796483994,0.7302892293781043,1.0612444877624512,0.016151368618011475,1.0628596246242523,1.4010629653930664,0.07804897427558899,1.4088678628206253,-0.33981847763061523,-0.061897605657577515,-0.34600823819637294
reach,24,fixed_rank4,matched_random_fixed_rank4,0.7651280164718628,0.025000447407364845,0.7676280612125993,1.0543828010559082,0.016231995075941086,1.0560060005635024,1.4526405334472656,0.07951848953962326,1.460592382401228,-0.3982577323913574,-0.06328649446368217,-0.40458638183772555
reach,24,matched_random_fixed_rank4,native,0.8180088400840759,0.02651049941778183,0.8206598900258542,1.0804569721221924,0.016144748777151108,1.0820714469999075,1.5652720928192139,0.08209900557994843,1.5734819933772086,-0.4848151206970215,-0.06595425680279732,-0.4914105463773011
reach,24,matched_random_fixed_rank4,fixed_rank4,0.7291774749755859,0.024448592215776443,0.7316223341971636,1.0597803592681885,0.01607701927423477,1.061388061195612,1.4010629653930664,0.07804897427558899,1.4088678628206253,-0.34128260612487793,-0.06197195500135422,-0.34747980162501335
reach,24,matched_random_fixed_rank4,matched_random_fixed_rank4,0.766228199005127,0.025132857263088226,0.7687414847314358,1.0527948141098022,0.016144830733537674,1.054409297183156,1.4526405334472656,0.07951848953962326,1.460592382401228,-0.3998457193374634,-0.06337365880608559,-0.4061830852180719
reach,25,native,native,0.8473994135856628,0.0393509604036808,0.851334509626031,1.6186151504516602,0.020384538918733597,1.6206536043435336,2.0861964225769043,0.0925268679857254,2.095449109375477,-0.46758127212524414,-0.0721423290669918,-0.47479550503194345
reach,25,native,fixed_rank4,0.8839658498764038,0.04290236532688141,0.8882560864090919,1.6319864988327026,0.018916793167591095,1.6338781781494618,2.060544013977051,0.0977262482047081,2.0703166387975216,-0.42855751514434814,-0.078809455037117,-0.4364384606480598
reach,25,native,matched_random_fixed_rank4,0.8839408755302429,0.04290236160159111,0.888231111690402,1.6319866180419922,0.01891680248081684,1.633878298290074,2.060516595840454,0.0977262556552887,2.070289221405983,-0.4285299777984619,-0.07880945317447186,-0.43641092311590923
reach,25,fixed_rank4,native,0.8454994559288025,0.03896177187561989,0.8493956331163645,1.620331048965454,0.02051255665719509,1.6223823046311736,2.0861964225769043,0.0925268679857254,2.095449109375477,-0.4658653736114502,-0.07201431132853031,-0.4730668047443034
reach,25,fixed_rank4,fixed_rank4,0.8820143938064575,0.04250296205282211,0.8862646900117397,1.6339086294174194,0.019057314842939377,1.6358143609017133,2.060544013977051,0.0977262482047081,2.0703166387975216,-0.42663538455963135,-0.07866893336176872,-0.4345022778958083
reach,25,fixed_rank4,matched_random_fixed_rank4,0.8819892406463623,0.042502958327531815,0.8862395364791155,1.633908748626709,0.019057324156165123,1.6358144810423254,2.060516595840454,0.0977262556552887,2.070289221405983,-0.4266078472137451,-0.07866893149912357,-0.43447474036365774
reach,25,matched_random_fixed_rank4,native,0.8474518656730652,0.03919951617717743,0.8513718172907829,1.6186450719833374,0.020513059571385384,1.620696377940476,2.0861964225769043,0.0925268679857254,2.095449109375477,-0.4675513505935669,-0.07201380841434002,-0.4747527314350011
reach,25,matched_random_fixed_rank4,fixed_rank4,0.8839790225028992,0.0427541546523571,0.8882544379681349,1.6319183111190796,0.01904028281569481,1.633822339400649,2.060544013977051,0.0977262482047081,2.0703166387975216,-0.4286257028579712,-0.07868596538901329,-0.43649429939687256
reach,25,matched_random_fixed_rank4,matched_random_fixed_rank4,0.8839539289474487,0.0427541546523571,0.8882293444126844,1.6319186687469482,0.019040290266275406,1.6338226977735757,2.060516595840454,0.0977262556552887,2.070289221405983,-0.42859792709350586,-0.07868596538901329,-0.43646652363240745
reach,26,native,native,1.3851665258407593,0.09229650348424911,1.394396176189184,1.1649378538131714,0.010291852988302708,1.1659670391120016,2.023496150970459,0.12238024175167084,2.035734175145626,-0.8585582971572876,-0.11208838876336813,-0.8697671360336245
reach,26,native,fixed_rank4,1.2744379043579102,0.08462473750114441,1.2829003781080246,1.2885626554489136,0.009238488040864468,1.289486504253,2.040060520172119,0.11563661694526672,2.0516241818666456,-0.7514978647232056,-0.10639812890440226,-0.7621376776136457
reach,26,native,matched_random_fixed_rank4,1.4130489826202393,0.09928955137729645,1.422977937757969,1.203948736190796,0.010476055555045605,1.2049963417463005,2.069946765899658,0.12735773622989655,2.082682539522648,-0.8659980297088623,-0.11688168067485094,-0.8776861977763475
reach,26,fixed_rank4,native,1.381805419921875,0.09170734882354736,1.3909761548042296,1.1667221784591675,0.010303733870387077,1.1677525518462062,2.023496150970459,0.12238024175167084,2.035734175145626,-0.8567739725112915,-0.11207650788128376,-0.86798162329942
reach,26,fixed_rank4,fixed_rank4,1.2708667516708374,0.08402024209499359,1.2792687758803367,1.2905473709106445,0.009263800457119942,1.2914737509563565,2.040060520172119,0.11563661694526672,2.0516241818666456,-0.7495131492614746,-0.10637281648814678,-0.7601504309102891
reach,26,fixed_rank4,matched_random_fixed_rank4,1.4097614288330078,0.09866172820329666,1.4196276016533376,1.2056362628936768,0.010489849373698235,1.2066852478310466,2.069946765899658,0.12735773622989655,2.082682539522648,-0.8643105030059814,-0.11686788685619831,-0.8759972916916015
reach,26,matched_random_fixed_rank4,native,1.384879469871521,0.0919479951262474,1.3940742693841457,1.1651949882507324,0.010284329764544964,1.166223421227187,2.023496150970459,0.12238024175167084,2.035734175145626,-0.8583011627197266,-0.11209591198712587,-0.8695107539184392
reach,26,matched_random_fixed_rank4,fixed_rank4,1.2743594646453857,0.08430261164903641,1.2827897258102894,1.2888827323913574,0.009276369586586952,1.289810369350016,2.040060520172119,0.11563661694526672,2.0516241818666456,-0.7511777877807617,-0.10636024735867977,-0.7618138125166296
reach,26,matched_random_fixed_rank4,matched_random_fixed_rank4,1.4128245115280151,0.09890776872634888,1.42271528840065,1.2042434215545654,0.01047813892364502,1.2052912354469298,2.069946765899658,0.12735773622989655,2.082682539522648,-0.8657033443450928,-0.11687959730625153,-0.8773913040757182
reach,27,native,native,1.0182232856750488,0.041238512843847275,1.0223471369594335,1.3446543216705322,0.018201369792222977,1.3464744586497546,1.8060616254806519,0.10548792034387589,1.8166104175150395,-0.46140730381011963,-0.08728655055165291,-0.4701359588652849
reach,27,native,fixed_rank4,1.0697970390319824,0.046418070793151855,1.0744388461112977,1.327925443649292,0.01827261410653591,1.3297527050599456,1.929270625114441,0.11667738854885101,1.940938363969326,-0.6013451814651489,-0.0984047744423151,-0.6111856589093805
reach,27,native,matched_random_fixed_rank4,1.1042439937591553,0.047644272446632385,1.1090084210038185,1.3238734006881714,0.018412567675113678,1.3257146574556828,1.9537752866744995,0.11818201094865799,1.9655934877693653,-0.6299018859863281,-0.09976944327354431,-0.6398788303136824
reach,27,fixed_rank4,native,1.0164837837219238,0.040787748992443085,1.0205625586211682,1.3467748165130615,0.018404172733426094,1.3486152337864041,1.8060616254806519,0.10548792034387589,1.8166104175150395,-0.45928680896759033,-0.08708374761044979,-0.46799518372863536
reach,27,fixed_rank4,fixed_rank4,1.0677598714828491,0.04596458375453949,1.072356329858303,1.3303216695785522,0.01852768287062645,1.3321744378656148,1.929270625114441,0.11667738854885101,1.940938363969326,-0.5989489555358887,-0.09814970567822456,-0.6087639261037112
