population,task,arm,iteration,metric,n,mean,scenario_sd,scenario_se,marginal_95_low,marginal_95_high,bonferroni_family,bonferroni_95_low,bonferroni_95_high,inference_scope
extension56,reach-wall,matched_random_fixed_rank4,3,proposal_entropy_delta_nats,28,-0.03484597418550907,0.6290796299332891,0.11888487540428765,-0.29391100462947833,0.19301644047433011,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,3,native_best_runnerup_margin,28,0.03839643725327083,0.039465718056901564,0.007458319663653771,0.02467030973306724,0.053345045553786365,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,3,arm_best_runnerup_margin,28,0.03750832378864288,0.03964030958246391,0.007491314360629295,0.023728550544806888,0.05269909085971968,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,3,best_runnerup_margin_delta,28,-0.0008881134646279472,0.006606732514409583,0.0012485550865608723,-0.0035328178001301624,0.001268239585416657,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,3,native_elite_boundary_margin,28,0.004582790391785758,0.004327897688486901,0.000817895784533402,0.0031101142189332415,0.006224369523780684,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,3,arm_elite_boundary_margin,28,0.005237428205353873,0.00490834799697152,0.0009275905820106181,0.0035728845213140754,0.00711748195546014,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,3,elite_boundary_margin_delta,28,0.0006546378135681152,0.0019790164516655297,0.00037399895511517635,6.28562910216195e-05,0.001457202062010765,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,proposal_mean_delta_l2,28,0.3508652394176755,1.0783574244099217,0.2037903978163418,4.179499303610967e-07,0.7850436527220285,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,proposal_mean_delta_rms,28,0.032029467712251944,0.09844011440041436,0.018603432981160326,3.815343412774765e-08,0.07166435287035114,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,proposal_std_delta_l2,28,0.22404290703037752,0.685644234747793,0.12957458092913224,3.5006536865141634e-07,0.5011000285483785,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,proposal_std_delta_rms,28,0.020452225671595086,0.06259046896578895,0.011828486809027405,3.195644983529043e-08,0.04574396486707161,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,native_proposal_entropy_nats,28,140.57157614482566,6.387822540590228,1.2071849901153242,138.2210032695777,142.86562730212466,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,arm_proposal_entropy_nats,28,140.5842918852597,6.253394964955985,1.1817805662240717,138.28988455059854,142.84805863729676,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,proposal_entropy_delta_nats,28,0.012715740434015086,0.7630864954764173,0.14420979256160105,-0.2751825393978585,0.2549949981578306,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,native_best_runnerup_margin,28,0.026534023029463633,0.02805106699948434,0.005301153377903311,0.017182852434260504,0.037550675390022076,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,arm_best_runnerup_margin,28,0.025797186153275625,0.02649442432583856,0.0050069755639992105,0.017110553649919372,0.036248480209282445,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,best_runnerup_margin_delta,28,-0.0007368368761880058,0.012679198996015655,0.0023961433833540897,-0.006135641091636249,0.0031164389103651036,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,native_elite_boundary_margin,28,0.0052147167069571355,0.005175051084785724,0.000977992728028433,0.0034642038600785395,0.007229602549757274,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,arm_elite_boundary_margin,28,0.00514558596270425,0.00515337159296021,0.0009738956891769638,0.0034094665199518198,0.007145665532776283,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,4,elite_boundary_margin_delta,28,-6.91307442528861e-05,0.0005257003487874871,9.934802764511475e-05,-0.0002596523080553327,0.00012691483965941825,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,proposal_mean_delta_l2,28,0.44002054199103613,1.3608683006142301,0.25717993503831005,5.492531681814315e-07,0.9871655940201762,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,proposal_mean_delta_rms,28,0.040168196102356606,0.12422971100668924,0.023477208626365945,5.013972499902481e-08,0.09011547730630624,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,proposal_std_delta_l2,28,0.27790040333393357,0.8482229849385139,0.16029907674829955,4.544914930022997e-07,0.6175400237866802,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,proposal_std_delta_rms,28,0.02536871994096321,0.07743181044086479,0.014633236713715919,4.1489207151926825e-08,0.05637343353170694,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,native_proposal_entropy_nats,28,132.3828986953784,7.123944316625086,1.34629892969014,129.8031803057264,135.03476024298067,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,arm_proposal_entropy_nats,28,132.430182061542,7.028283574073221,1.3282207486169963,129.8959287144885,135.05668400156188,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,proposal_entropy_delta_nats,28,0.04728336616357914,0.3105401238223758,0.058686567124372216,-0.0408078919526668,0.1743622384381697,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,native_best_runnerup_margin,28,0.025405869952269962,0.029719736513828195,0.005616502274711081,0.015637971567256107,0.037327883791710634,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,arm_best_runnerup_margin,28,0.02485168831689017,0.029403177252715035,0.005556678197559668,0.015239454433321952,0.03663160513554299,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,best_runnerup_margin_delta,28,-0.0005541816353797913,0.0020922931886086515,0.0003954062462066323,-0.0014266227238944598,2.0499527454376055e-05,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,native_elite_boundary_margin,28,0.0030301851885659353,0.003388027729720665,0.0006402770577022598,0.0020119213632174902,0.004423085174390246,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,arm_elite_boundary_margin,28,0.0030607708862849642,0.0033407104691317263,0.0006313349359708905,0.0020676130162818086,0.004442065209150313,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,5,elite_boundary_margin_delta,28,3.0585697719029016e-05,0.0011605271177802868,0.00021931901024237172,-0.00032128846006734027,0.0005195965724331986,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,proposal_mean_delta_l2,28,0.5472057623169472,1.7161807011472556,0.32432766714886424,7.018460382009861e-07,1.2435998046868977,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,proposal_mean_delta_rms,28,0.049952823269633725,0.15666514712889734,0.029606929886743363,6.406948450305211e-08,0.11352461092267212,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,proposal_std_delta_l2,28,0.3433462620038017,1.0428623447931342,0.19708245828545198,4.6724911558123546e-07,0.768602038608293,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,proposal_std_delta_rms,28,0.03134308212242685,0.09519987176932161,0.017991084681918824,4.265381342969688e-08,0.07016344571503644,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,native_proposal_entropy_nats,28,123.95650829601131,7.792159688982884,1.4725797652250798,121.27712738379898,126.95508406513812,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,arm_proposal_entropy_nats,28,123.87398001130661,7.811242524702124,1.476186082198152,121.19854682130635,126.89295330135361,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,proposal_entropy_delta_nats,28,-0.0825282847046712,0.26967316137815406,0.05096343716251314,-0.19694206806591716,-1.319667452013924e-07,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,native_best_runnerup_margin,28,0.014359235763549805,0.010991529463580979,0.002077203820633889,0.010393792470651014,0.018379018482352998,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,arm_best_runnerup_margin,28,0.014700586242335183,0.01190000453216731,0.0022488894709040163,0.010476445885641233,0.019096266983875197,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,best_runnerup_margin_delta,28,0.0003413504787853786,0.002974556697966483,0.0005621383773914844,-0.0006351110126291003,0.001507706168506826,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,native_elite_boundary_margin,28,0.0024994505303246634,0.0029330228419482554,0.0005542892163904992,0.001547286020857947,0.00368052412356649,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,arm_elite_boundary_margin,28,0.0026121107595307486,0.0029557278305704458,0.0005585800559201325,0.0016485000827482766,0.003804046234914234,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,6,elite_boundary_margin_delta,28,0.0001126602292060852,0.0004952853785147797,9.360013853975717e-05,-5.188198494059701e-05,0.00030669617865766783,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,proposal_mean_delta_l2,28,0.7672563446825303,2.094270928472248,0.3957800039092791,0.15135318532947045,1.6398002175309958,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,proposal_mean_delta_rms,28,0.0700406012285968,0.1911799048419231,0.03612960599176583,0.013816592292535158,0.1496925948239341,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,proposal_std_delta_l2,28,0.4474193323589391,1.1535633039956028,0.21800297313874048,0.09975731551325694,0.915980822152847,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,proposal_std_delta_rms,28,0.04084361016614868,0.10530544051809682,0.019900857665213493,0.00910655533046181,0.08361722642254033,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,native_proposal_entropy_nats,28,116.11243201984512,8.713820968038355,1.6467573750406856,113.10455811798579,119.44909375308971,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,arm_proposal_entropy_nats,28,116.14477179029566,8.719605511108039,1.6478505509271517,113.13393830824309,119.47390349397396,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,proposal_entropy_delta_nats,28,0.03233977045055119,0.6745142797071487,0.12747121713335546,-0.1961466969226239,0.30526250397080706,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,native_best_runnerup_margin,28,0.013119601777621679,0.011676689516726891,0.0022066868998410235,0.009130037895270756,0.017723313825471054,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,arm_best_runnerup_margin,28,0.013591461947986059,0.011818329812167377,0.002233454399652541,0.009490579260247092,0.01822694643799748,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,best_runnerup_margin_delta,28,0.0004718601703643799,0.004764727710650506,0.0009004488990942401,-0.0011208169694457734,0.0023134430072137267,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,native_elite_boundary_margin,28,0.001683139375277928,0.0018188110891077902,0.00034372298739898227,0.001095888018608093,0.0024236374933804777,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,arm_elite_boundary_margin,28,0.0018168027911867415,0.0017415973515410809,0.0003291309625847452,0.0012594646109001975,0.0025187159755400237,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,7,elite_boundary_margin_delta,28,0.00013366341590881348,0.000706973925430271,0.00013360551357825853,-9.394378534385136e-05,0.00042138964469943667,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,proposal_mean_delta_l2,28,0.9704958387655378,2.4860030325744535,0.469810413053172,0.1847850969859351,1.9846448761020061,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,proposal_mean_delta_rms,28,0.08859374380946362,0.22693998982787972,0.04288762683000697,0.016868494318329423,0.18117246121301903,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,proposal_std_delta_l2,28,0.529402766190342,1.3135318624751111,0.24823418909061704,0.11231407523377598,1.0659347128972736,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,proposal_std_delta_rms,28,0.048327639508013935,0.11990850517989865,0.02266057748482229,0.010252825421811905,0.09730608118027159,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,native_proposal_entropy_nats,28,107.07984383746452,9.058785395651277,1.7119495240855094,103.97206969551075,110.59030731743897,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,arm_proposal_entropy_nats,28,107.28820295125286,8.903373198273806,1.6825793794450186,104.25681447739925,110.75707646841504,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,proposal_entropy_delta_nats,28,0.20835911378833213,0.9115079508369265,0.17225881114089975,-0.11001205770815987,0.548341575654285,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,native_best_runnerup_margin,28,0.010536531252520425,0.009495486356970407,0.0017944782484393134,0.007337133373532976,0.014188589262110843,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,arm_best_runnerup_margin,28,0.01077666346515928,0.009625689100603995,0.0018190842541302257,0.007472874330622808,0.014460183440574573,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,best_runnerup_margin_delta,28,0.00024013221263885498,0.002778022452084768,0.0005249968960550103,-0.0007639548874327115,0.0013082568932856824,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,native_elite_boundary_margin,28,0.0017697843057768686,0.0021610138225294255,0.00040839322529899496,0.001028923983020442,0.002601258057568753,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,arm_elite_boundary_margin,28,0.0013291431324822561,0.0015824359064642943,0.0002990522767288279,0.0008033432332532745,0.001956399450344698,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,8,elite_boundary_margin_delta,28,-0.00044064117329461236,0.001580406810669986,0.00029866881366753735,-0.0010874607467225618,3.2221366252217426e-05,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,proposal_mean_delta_l2,28,1.2180399032663825,2.8131681434110485,0.5316388074053515,0.33205485551203656,2.3606156282997977,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,proposal_mean_delta_rms,28,0.1111913218267347,0.2568059417001932,0.048531761210175925,0.030312322448843514,0.21549373820317166,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,proposal_std_delta_l2,28,0.7115585300172178,1.4894637486668592,0.28148219041560874,0.23149918944778555,1.3046950335488428,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,proposal_std_delta_rms,28,0.06495610964594116,0.13596881562184068,0.025695690871098898,0.02113288801745234,0.1191018167566101,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,native_proposal_entropy_nats,28,96.70994441467346,9.682883770683484,1.8298930307979908,93.3187657124435,100.40434667821516,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,arm_proposal_entropy_nats,28,96.91652266294581,9.842834637319735,1.8601209033057609,93.46711481138509,100.6800813175349,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,proposal_entropy_delta_nats,28,0.20657824827235519,1.3194555881933026,0.24935366802528075,-0.2018784860669641,0.7443628284094699,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,native_best_runnerup_margin,28,0.010649627872875758,0.010526494481748866,0.0019893204697143743,0.007062920954610621,0.014712150022387497,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,arm_best_runnerup_margin,28,0.010886411581720625,0.012010087031306918,0.0022696931077914365,0.006913960299321584,0.01561929831015212,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,best_runnerup_margin_delta,28,0.00023678370884486606,0.008101807997397667,0.0015310977950791758,-0.002386186378342765,0.0035233391714947345,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,native_elite_boundary_margin,28,0.001319895897592817,0.001490821773908203,0.0002817388330629476,0.000828248049531664,0.001904577442577907,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,arm_elite_boundary_margin,28,0.0013834408351353236,0.0015152471598759902,0.00028635479713062844,0.0008866603087101664,0.0019800615363887364,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,9,elite_boundary_margin_delta,28,6.354493754250663e-05,0.0005671641344517728,0.00010718394659389941,-0.000127913270677839,0.0002883786069495337,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,proposal_mean_delta_l2,28,1.5277744776812532,3.2857059481266546,0.6209400585734871,0.4870517209854243,2.842611569028453,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,proposal_mean_delta_rms,28,0.13946609070111585,0.2999425441863113,0.05668381282321299,0.044461535709238206,0.25949374643033957,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,proposal_std_delta_l2,28,0.8428989875825685,1.5779248337960246,0.29819976412694343,0.3186889066568846,1.4529918064723186,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,proposal_std_delta_rms,28,0.07694579819953995,0.1440441709196121,0.02722178957584112,0.02909218383377233,0.132639398045845,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,native_proposal_entropy_nats,28,83.90445401215537,11.595517898431114,2.1913469058747888,79.80818949382623,88.32574956477687,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,arm_proposal_entropy_nats,28,84.20874788797921,11.250718021940706,2.126185854069117,80.25675850957991,88.54201900083063,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,proposal_entropy_delta_nats,28,0.30429387582384393,2.1651301441533115,0.4091711369656493,-0.5000747860358274,1.100855617375131,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,native_best_runnerup_margin,28,0.006622203758784703,0.007070809679925326,0.0013362574272107592,0.004270638206175395,0.009393809655947341,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,arm_best_runnerup_margin,28,0.006149972123759133,0.007956050057430955,0.0015035521335959613,0.0036082789567964415,0.00939079280942678,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,best_runnerup_margin_delta,28,-0.0004722316350255694,0.006853048704628236,0.0012951044710756891,-0.003271744719573429,0.0018189866361873466,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,native_elite_boundary_margin,28,0.0009984054735728673,0.0011986642442974253,0.00022652624970543995,0.0005936651889766965,0.0014614980135645185,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,arm_elite_boundary_margin,28,0.001260446650641305,0.0018271908797790606,0.00034530661898147944,0.0006882461586168834,0.0019979052777801235,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,10,elite_boundary_margin_delta,28,0.00026204117706843784,0.0011262409612335113,0.0002128395356970148,-4.723138575042996e-05,0.0007349279842206409,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,proposal_mean_delta_l2,28,1.7313998509789943,3.6503819250260676,0.6898573402874429,0.5676679980265137,3.187695140726199,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,proposal_mean_delta_rms,28,0.15805445907371302,0.3332327539743182,0.06297507112265832,0.05182076128215328,0.29099542250422405,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,proposal_std_delta_l2,28,0.9055652644570787,1.7049004733429518,0.3221959044701254,0.33922608177968294,1.564959342720595,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,proposal_std_delta_rms,28,0.08266642043937887,0.155635407925195,0.029412327469011217,0.030966962847470764,0.142860588931088,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,native_proposal_entropy_nats,28,71.17486940395428,14.140554737047731,2.6723136596231885,66.08914537197883,76.44223934383606,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,arm_proposal_entropy_nats,28,71.58904721152082,13.657342227415118,2.58099507884581,66.69651035606024,76.66816289011604,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,proposal_entropy_delta_nats,28,0.4141778075665393,2.4381899698088993,0.46077459351760214,-0.4356124391693467,1.3640263683187956,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,native_best_runnerup_margin,28,0.0036895062242235455,0.004193047074805132,0.0007924114139658017,0.0023805182427167884,0.00539235161351306,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,arm_best_runnerup_margin,28,0.0034918199692453656,0.0041950014651153155,0.0007927807590176231,0.002218312743519033,0.00523580065263169,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,best_runnerup_margin_delta,28,-0.00019768625497817993,0.0014959545330883138,0.00028270883337224454,-0.0007760906858103617,0.0003036464431456153,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,native_elite_boundary_margin,28,0.0006749342594827924,0.000512459520989293,9.684574639463956e-05,0.0004988292232155799,0.0008706401235290934,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,arm_elite_boundary_margin,28,0.0007638484239578247,0.0005349069969742065,0.00010108792061015212,0.0005752222612500189,0.0009672782250813076,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,11,elite_boundary_margin_delta,28,8.891416447503226e-05,0.0003186614317586926,6.022135006152003e-05,-2.0727728094373427e-05,0.00021061844059399185,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,proposal_mean_delta_l2,28,1.9697042790276449,3.9145365720512366,0.7397778762653462,0.6942169359471908,3.5222629453412266,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,proposal_mean_delta_rms,28,0.17980857753964846,0.35734666378190155,0.06753217172896596,0.06337304593673257,0.3215371447713294,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,proposal_std_delta_l2,28,0.9737756328565609,1.7054798618059022,0.3223053985976587,0.4068794472723504,1.6266099783390593,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,proposal_std_delta_rms,28,0.0888931466774012,0.15568829861364766,0.02942232286960527,0.03714284190938337,0.1484884962332154,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,native_proposal_entropy_nats,28,58.8940103668441,17.139840068781876,3.239125309529789,52.656288350395776,65.21915231569898,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,arm_proposal_entropy_nats,28,59.69117573755778,16.237311580624525,3.0685634573286853,53.772955754644435,65.69738982602051,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,proposal_entropy_delta_nats,28,0.797165370713682,4.019600095804326,0.7596330159592606,-0.4439801409136046,2.4555969072953316,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,native_best_runnerup_margin,28,0.0043639519384929115,0.00464994141141306,0.0008787563275442597,0.0028227261400648523,0.006180927104183605,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,arm_best_runnerup_margin,28,0.00491979718208313,0.004845203652307283,0.0009156574225333525,0.0032796908968261303,0.006792819207268101,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,best_runnerup_margin_delta,28,0.0005558452435902186,0.0038995149627834235,0.0007369390589500165,-0.0007174155009644374,0.0021371356610740927,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,native_elite_boundary_margin,28,0.0006831267050334386,0.0007182369290121922,0.00013573402118492947,0.0004423044089760099,0.000966377503105572,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,arm_elite_boundary_margin,28,0.0006856535162244524,0.000705174278011243,0.00013326541218409087,0.00045316355036837715,0.0009645612910389896,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,12,elite_boundary_margin_delta,28,2.5268111910138813e-06,0.00041168968268844453,7.780203698033695e-05,-0.0001391526045543807,0.00016155559569597223,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,proposal_mean_delta_l2,28,2.1867456739978737,4.022217334664225,0.7601276276124711,0.8650827602623841,3.7569944437251723,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,proposal_mean_delta_rms,28,0.19962165552924557,0.3671765275639836,0.06938984137103953,0.07897089031742359,0.342965100874975,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,proposal_std_delta_l2,28,1.0573834152696369,1.7873558441113964,0.3377785048497632,0.4601360876029924,1.7417209038970751,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,proposal_std_delta_rms,28,0.0965254580791721,0.16316251901808318,0.03083481775776391,0.04200448578372203,0.1589966379904526,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,native_proposal_entropy_nats,28,45.448211600376645,19.403599241756922,3.666935580946448,38.38768855093084,52.506487272014844,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,arm_proposal_entropy_nats,28,46.52393269039775,18.40382126128124,3.477995302188088,39.829403246523334,53.271070662535315,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,proposal_entropy_delta_nats,28,1.0757210900211052,4.37364980222928,0.8265421213132502,-0.23351975325883767,2.8705499292408483,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,native_best_runnerup_margin,28,0.004702182752745492,0.007373994364411095,0.0013935539469588254,0.0024935873491423468,0.007795072479971816,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,arm_best_runnerup_margin,28,0.0043506792613438195,0.007197915494997757,0.001360278168415889,0.002243896600391184,0.007398482944284165,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,best_runnerup_margin_delta,28,-0.00035150349140167236,0.0042899343699981905,0.0008107213917002686,-0.0020399631400193495,0.0011281672066875816,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,native_elite_boundary_margin,28,0.0006698604140962873,0.0007939110455851999,0.0001500350849804073,0.00040340242641312727,0.0009792024535792213,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,arm_elite_boundary_margin,28,0.0006859579256602696,0.0006173711633533597,0.00011667218320397307,0.00047409143298864364,0.0009203648726855,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,13,elite_boundary_margin_delta,28,1.609751156398228e-05,0.0006542331707692458,0.00012363844780747686,-0.00024264167462076453,0.00023322326264211044,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,proposal_mean_delta_l2,28,2.371455265956113,4.202560384540464,0.7942092605161459,0.9783993965278509,4.0036589512931915,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,proposal_mean_delta_rms,28,0.21648325721309605,0.38363952031506626,0.07250105456069837,0.08931523662129096,0.36548238669679295,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,proposal_std_delta_l2,28,1.0330184801868367,1.659497993107765,0.3136156422124233,0.47629793329060843,1.6647201236439804,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,proposal_std_delta_rms,28,0.09430125398633901,0.15149074749327926,0.0286290602710356,0.04347985369272618,0.1519674606087662,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,native_proposal_entropy_nats,28,31.446711225399707,21.12567888325647,3.9923780430360956,23.763405822299973,39.17040168362062,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,arm_proposal_entropy_nats,28,32.841675239018535,20.454940610834818,3.865620424204611,25.422391873778924,40.34403445912207,,,,descriptive_only
extension56,reach-wall,matched_random_fixed_rank4,14,proposal_entropy_delta_nats,28,1.3949640136188248,5.1963833372651465,0.9820241448116752,-0.2385471337008944,3.5164515556567477,,,,descriptive_only
